Date,Open,Close,High,Low,Volume
20111114 000000,2717.54,2750.2,2751.88,2714.86,46390943
20111115 000000,2746.77,2744.68,2754,2732.91,41759864
20111116 000000,2745.86,2670.12,2746.29,2659.15,55949239
20111117 000000,2671.95,2662.02,2687.83,2660.65,35247652
20111118 000000,2643.67,2606.5,2646.21,2601.18,42414718
20111121 000000,2608.56,2609.69,2613.26,2587.74,27971896
20111122 000000,2592.23,2609.48,2611.15,2580.78,29069078
20111123 000000,2613.29,2584.01,2617.09,2578.16,28531412
20111124 000000,2565.69,2588.92,2604.24,2557.7,30319601
20111125 000000,2585.14,2569.97,2598.39,2563.65,23913766
20111128 000000,2578.34,2573.32,2589.35,2562.49,25666936
20111129 000000,2595.09,2608.57,2609.19,2580.29,30025878
20111130 000000,2600.1,2521.52,2601.9,2507.18,42352645
20111201 000000,2596.15,2583.61,2630.66,2577.72,63520252
20111202 000000,2570.56,2556.64,2575.69,2543.53,32021037
20111205 000000,2561.2,2521.19,2561.2,2517.18,31905850
20111206 000000,2515.04,2516.34,2525.67,2499.57,26297581
20111207 000000,2517.34,2528.23,2534.53,2509.78,23261839
20111208 000000,2525.04,2525,2549.1,2494.69,27777744
20111209 000000,2506.62,2503.46,2525.16,2496.97,24029059
20111212 000000,2497.92,2477.69,2502.05,2476.12,21901249
20111213 000000,2467.02,2441.85,2472.66,2439.08,18614168
20111214 000000,2415.94,2400.55,2433.55,2399.91,20461424
20111215 000000,2382.44,2353.36,2384.47,2341.15,24175762
20111216 000000,2339.98,2390.13,2390.38,2332.14,36302339
20111219 000000,2370.42,2384.41,2387.89,2321.66,37909752
20111220 000000,2376.71,2377.07,2412.57,2373.86,32402327
20111221 000000,2397.27,2339.11,2404.77,2337.69,31209525
20111222 000000,2325.27,2341.33,2358.47,2294.61,36683858
20111223 000000,2337.38,2359.16,2382.71,2331.96,33161904
20111226 000000,2345.55,2335.7,2369.82,2334.79,28224087
20111227 000000,2332.83,2305.03,2346.38,2302.41,29277314
20111228 000000,2295.87,2307.93,2309.65,2267.11,32882020
20111229 000000,2297.29,2311.36,2323.49,2293.87,30887700
20111230 000000,2318.67,2345.74,2349.03,2318.67,35865243
20120104 000000,2361.5,2298.75,2365.99,2298.3,34344567
20120105 000000,2290.78,2276.39,2316.66,2272.15,43016480
20120106 000000,2274.35,2290.6,2291.89,2254.57,35198992
20120109 000000,2291.18,2368.57,2368.89,2271.72,54727341
20120110 000000,2365.77,2447.35,2449.96,2361.28,81154989
20120111 000000,2444.76,2435.61,2453.15,2423.32,58705674
20120112 000000,2426.82,2435.22,2464.38,2423.32,47121275
20120113 000000,2438.41,2394.33,2445.79,2374.54,45513997
20120116 000000,2376.95,2345.65,2394.5,2345.63,30527145
20120117 000000,2347.57,2460.6,2462.43,2329.25,64205648
20120118 000000,2464.92,2422.19,2485.5,2414.53,63892358
20120119 000000,2423.86,2468.35,2480.21,2414.99,55615726
20120120 000000,2476.73,2504.09,2510.34,2462.59,54529783
20120130 000000,2508.88,2460.72,2508.88,2460.4,43517148
20120131 000000,2462.34,2464.26,2472.84,2447.77,30701501
20120201 000000,2458.23,2428.99,2481.66,2423.45,35015374
20120202 000000,2437.47,2486.24,2486.24,2429.71,42066985
20120203 000000,2478.34,2506.09,2514.65,2470.28,49949240
20120206 000000,2511.17,2504.32,2520.76,2488.71,45079905
20120207 000000,2489.03,2457.95,2489.03,2441.7,39679164
20120208 000000,2456.42,2528.24,2534.16,2451,56186456
20120209 000000,2525.59,2529.23,2546.02,2513.13,59299751
20120210 000000,2521.68,2533.62,2560.03,2521.16,61575877
20120213 000000,2504.41,2531.98,2553.45,2496.3,51913973
20120214 000000,2528.97,2522.11,2533.26,2506.54,40430101
20120215 000000,2515.83,2549.61,2562.07,2511.29,58090370
20120216 000000,2544.64,2536.07,2559.34,2519.04,54395431
20120217 000000,2551.81,2537.09,2558.34,2522.86,38994716
20120220 000000,2571.91,2540.71,2574.75,2539.9,56153329
20120221 000000,2544.83,2562.45,2562.91,2520.79,47894808
20120222 000000,2564.31,2597.48,2598.86,2560.34,76376656
20120223 000000,2595.78,2606.26,2614.54,2590.52,70377126
20120224 000000,2607.34,2648.02,2648.02,2602.78,85999708
20120227 000000,2658.12,2656.57,2693.84,2656.57,101514034
20120228 000000,2652.34,2662.46,2671.83,2641.46,77592536
20120229 000000,2655.86,2634.14,2666.65,2631.78,59120206
20120301 000000,2622.74,2633.34,2647.78,2621.86,42148441
20120302 000000,2637.96,2679.93,2679.93,2637.96,64122034
20120305 000000,2687.74,2662.7,2694.61,2660.96,71395458
20120306 000000,2654.8,2621.05,2657.96,2615.6,62447148
20120307 000000,2596.48,2603,2628.58,2594.13,56948733
20120308 000000,2612.4,2635.79,2645.95,2612.4,57549413
20120309 000000,2644.1,2664.3,2664.41,2631.41,55258921
20120312 000000,2663.24,2654.4,2666.43,2636.42,62327216
20120313 000000,2653.68,2681.07,2681.33,2649.17,58404469
20120314 000000,2694.48,2605.11,2705.75,2595.34,108426540
20120315 000000,2602.66,2585.55,2618.25,2575.44,72565960
20120316 000000,2591.8,2623.52,2624.32,2577.25,58091259
20120319 000000,2617.66,2630.01,2631.04,2598.63,57646625
20120320 000000,2622.66,2584.45,2622.66,2584.02,58114065
20120321 000000,2597.38,2587.79,2613.27,2569.07,58002544
20120322 000000,2586.94,2583.75,2599.24,2570.45,44926777
20120323 000000,2575.33,2552.94,2578.82,2544.52,43329256
20120326 000000,2551.43,2555.44,2562.93,2540.7,31816211
20120327 000000,2565.55,2547.14,2571.9,2544.37,35944604
20120328 000000,2538.46,2474.9,2540.42,2471.03,50005790
20120329 000000,2463.69,2443.12,2476.48,2429.73,46131304
20120330 000000,2447.94,2454.9,2461.98,2438.49,37027086
20120405 000000,2449.21,2512.83,2517.39,2441.27,54331687
20120406 000000,2509.45,2519.83,2525.53,2502.7,42368576
20120409 000000,2510.53,2495.15,2518.38,2491.59,35370986
20120410 000000,2490.28,2519.79,2519.81,2459.35,41335905
20120411 000000,2494.52,2520.04,2541.13,2489.32,42510310
20120412 000000,2522.83,2570.44,2570.84,2516.57,56488409
20120413 000000,2575.05,2580.45,2593.79,2570.03,53092643
20120416 000000,2564.23,2574.04,2586.2,2559.78,40839700
20120417 000000,2572.36,2541.88,2578.76,2541.53,37815467
20120418 000000,2550.91,2599.91,2602.11,2546,58688408
20120419 000000,2598.33,2596.06,2606.86,2585.3,46448109
20120420 000000,2591.51,2626.84,2627.38,2589.35,61446379
20120423 000000,2624.75,2606.04,2632.09,2599.11,58664938
20120424 000000,2594.8,2604.87,2640.29,2559.46,71139558
20120425 000000,2598.23,2625.99,2631.44,2593.33,62468053
20120426 000000,2632.72,2631.49,2643.77,2617.09,58965667
20120427 000000,2630.55,2626.16,2637.92,2623.6,48233586
20120502 000000,2660.67,2683.49,2697.95,2643.53,80148654
20120503 000000,2679.52,2691.52,2693.88,2675.81,59361090
20120504 000000,2689.62,2715.88,2716.03,2677.14,63218086
20120507 000000,2699.45,2717.78,2717.78,2694.32,68547314
20120508 000000,2717.41,2709.12,2717.82,2683.56,63110840
20120509 000000,2685.19,2657.51,2685.19,2655.32,58400283
20120510 000000,2657.87,2657.21,2667.68,2649.38,46962576
20120511 000000,2652.31,2636.92,2666.57,2636.52,41006143
20120514 000000,2653.81,2615.53,2656.28,2613.35,52082484
20120515 000000,2597.64,2617.37,2618.18,2591.6,45767271
20120516 000000,2610.16,2574.65,2612.62,2574.08,43280274
20120517 000000,2577.96,2613.94,2619.59,2571.2,43728389
20120518 000000,2595.55,2573.98,2603.19,2567.3,43422124
20120521 000000,2572.37,2587.23,2604.22,2563.97,38602090
20120522 000000,2598.17,2627.52,2627.6,2597.6,42773529
20120523 000000,2621.79,2616.87,2635.78,2598.29,43719531
20120524 000000,2613.09,2595.26,2630.41,2588.21,42844066
20120525 000000,2595.26,2573.1,2602.17,2565.65,39273004
20120528 000000,2562.6,2614.69,2614.85,2545.34,56339275
20120529 000000,2615.15,2650.85,2658.25,2612.56,72135637
20120530 000000,2646.37,2642.26,2655.16,2636.52,51855436
20120531 000000,2623.16,2632.04,2645.59,2617.23,44107469
20120601 000000,2633.6,2633,2653.86,2623.29,44191056
20120604 000000,2598.73,2559.03,2608.32,2558.92,52478502
20120605 000000,2565.19,2558.84,2573.89,2548.76,37779910
20120606 000000,2564.23,2557.4,2573.74,2547.33,33857694
20120607 000000,2579.43,2542.18,2584.04,2536.26,34841186
20120608 000000,2558.84,2524.33,2559.13,2520.41,43856426
20120611 000000,2529.6,2558.26,2565.43,2523.77,40098260
20120612 000000,2543.76,2540.18,2553.92,2529.95,37936676
20120613 000000,2546.79,2580.64,2581.11,2539.63,45014568
20120614 000000,2573.33,2560.42,2584.71,2558.56,40247934
20120615 000000,2565.19,2568.05,2580.17,2538.57,42786078
20120618 000000,2576.63,2581.21,2593.22,2572.99,35693628
20120619 000000,2577.36,2558.62,2577.36,2556.1,32700553
20120620 000000,2563.64,2552.61,2570.66,2549.44,29850639
20120621 000000,2547.05,2512.19,2547.05,2502.42,35396732
20120625 000000,2501.16,2456.52,2501.16,2455.01,40106735
20120626 000000,2442.56,2454.92,2465.12,2434.64,31734008
20120627 000000,2452.67,2447.2,2470.76,2444.34,30007553
20120628 000000,2451.66,2425.73,2459.19,2425.24,30543113
20120629 000000,2418.86,2461.61,2462.81,2417.49,37994941
20120702 000000,2473.54,2465.24,2473.97,2452.99,40510078
20120703 000000,2464.85,2468.72,2490.55,2457.45,38693354
20120704 000000,2474.53,2464.92,2481.34,2456,34452142
20120705 000000,2450.3,2430.37,2450.3,2420,34726145
20120706 000000,2435.06,2472.61,2477.23,2420.36,49610605
20120709 000000,2455.89,2416.04,2470.21,2414.95,49223302
20120710 000000,2411,2406.71,2426.53,2402.37,35549984
20120711 000000,2402.18,2425.57,2427.79,2402.15,37624312
20120712 000000,2420.04,2449.18,2460.56,2404.58,56717691
20120713 000000,2441.01,2450.63,2467.99,2438.98,36725256
20120716 000000,2452.59,2399.73,2452.59,2399.61,42771870
20120717 000000,2391.9,2414.2,2421.93,2391.28,33424329
20120718 000000,2412.06,2414.33,2420.78,2373.65,41751788
20120719 000000,2407.44,2424.32,2444.06,2401.29,46949052
20120720 000000,2415.71,2398.46,2423.8,2392.18,37619754
20120723 000000,2379.89,2365.43,2379.89,2357.51,32390369
20120724 000000,2353.22,2375.99,2392.35,2352.8,30310079
20120725 000000,2368.38,2360.08,2381.04,2357.47,24896501
20120726 000000,2360.13,2347.49,2374.87,2344.7,31314094
20120727 000000,2353.94,2349.11,2364.98,2341.29,31090525
20120730 000000,2350.78,2335.79,2367.03,2334,30484851
20120731 000000,2336.88,2332.92,2350.07,2329.5,32099723
20120801 000000,2332.13,2358.65,2371.12,2331.95,31420848
20120802 000000,2354.07,2334.88,2358.56,2325.61,31516159
20120803 000000,2340.25,2353.74,2354.16,2329.93,29769785
20120806 000000,2350.12,2385.61,2388.36,2348.12,41820665
20120807 000000,2383.26,2388.87,2390.78,2379.45,38285489
20120808 000000,2390.96,2389.79,2405.18,2382.82,37810451
20120809 000000,2388.43,2411.7,2412.14,2378.85,35658951
20120810 000000,2409.94,2399.75,2413.42,2395.91,34702995
20120813 000000,2394.5,2351.93,2394.5,2350.81,44783546
20120814 000000,2352.66,2357.02,2357.85,2324.91,39850066
20120815 000000,2350.02,2331.61,2350.02,2330.15,30580176
20120816 000000,2327.91,2319.67,2335.4,2317.06,25902905
20120817 000000,2318.43,2313.48,2322.89,2295.16,26065717
20120820 000000,2294.9,2301.79,2307.41,2279.95,27402033
20120821 000000,2301.93,2313.7,2327.38,2296.55,34895100
20120822 000000,2315.14,2295.59,2317.37,2285.75,31708412
20120823 000000,2298.18,2302.2,2311.65,2285.37,31335342
20120824 000000,2295.68,2275.68,2299.3,2274.57,31869591
20120827 000000,2268.49,2228.2,2268.49,2228.15,37386191
20120828 000000,2226.9,2238.41,2250.6,2222,33773615
20120829 000000,2230.2,2214.81,2240.11,2214.43,29010648
20120830 000000,2204.51,2211.37,2223.2,2188.72,35491310
20120831 000000,2205.57,2204.87,2218.87,2203.12,25964986
20120903 000000,2201.12,2228.37,2236.56,2197.71,38548592
20120904 000000,2231.72,2204.41,2234.88,2199.51,34852688
20120905 000000,2199.74,2199.88,2209.54,2186.96,34751824
20120906 000000,2204.44,2217.82,2218.68,2199.86,31695884
20120907 000000,2233.91,2317.18,2341.52,2233.91,94529764
20120910 000000,2320.56,2326.67,2334.5,2313.57,65330554
20120911 000000,2316.53,2311.89,2316.53,2294.82,46260719
20120912 000000,2325.93,2320.07,2337.2,2298.3,49622518
20120913 000000,2316.68,2298.46,2325.53,2298.37,42049849
20120914 000000,2324.01,2315.54,2332.42,2298.83,61571814
20120917 000000,2312.05,2258.71,2314.99,2258.18,48984734
20120918 000000,2249.43,2235.24,2253.14,2228.04,33228696
20120919 000000,2237.22,2246.24,2249.24,2229.49,34349706
20120920 000000,2236.19,2195.95,2236.19,2194.22,42545779
20120921 000000,2190.33,2199.06,2217.47,2186.53,38120593
20120924 000000,2183.97,2215.52,2225.8,2172.88,37501686
20120925 000000,2209.98,2210.15,2225.33,2202.38,27877019
20120926 000000,2208.91,2184.89,2216.82,2181.08,27454626
20120927 000000,2186,2251.72,2266.3,2185.77,53016900
20120928 000000,2235.06,2293.11,2297.03,2234.32,57875825
20121008 000000,2291.96,2270.05,2305.18,2258.11,35534424
20121009 000000,2281.75,2320.16,2327.73,2281.75,52548887
20121010 000000,2314.59,2324.12,2325.75,2304.61,42686238
20121011 000000,2315.9,2302.53,2321.35,2300.93,41300655
20121012 000000,2311.28,2304.53,2332.15,2287.01,36874145
20121015 000000,2306.01,2294.86,2307.88,2278.46,28651746
20121016 000000,2293.24,2298.16,2315.45,2287.59,32059679
20121017 000000,2307.36,2300.8,2312.17,2280.82,33349409
20121018 000000,2307.49,2336.08,2341.12,2305.88,50615100
20121019 000000,2335.1,2332.47,2342.53,2328.73,35927732
20121022 000000,2320.47,2341.59,2347.9,2315.9,34368286
20121023 000000,2340.89,2312.08,2344.04,2309.25,37221272
20121024 000000,2303.4,2307.78,2321.43,2302.17,37542445
20121025 000000,2306.73,2291.24,2322.92,2288.6,44351531
20121026 000000,2291.31,2247.91,2293.18,2237.06,40900519
20121029 000000,2241.8,2235.85,2248.14,2227.65,27581325
20121030 000000,2236.32,2239.88,2257.95,2231.78,34083125
20121031 000000,2241.43,2254.82,2256.09,2233.68,37169795
20121101 000000,2256.61,2297.88,2305.63,2256.41,50761729
20121102 000000,2297.9,2306.77,2309.67,2284.72,39833288
20121105 000000,2302.74,2301.88,2318.23,2290.14,39510372
20121106 000000,2301.98,2292.21,2304.05,2260.51,39280627
20121107 000000,2288.76,2287.5,2300.89,2277.02,33067403
20121108 000000,2269.58,2245.41,2275.4,2245.4,35426475
20121109 000000,2241.76,2240.92,2252.2,2235.23,30506968
20121112 000000,2242.96,2251.85,2254.7,2232.74,34721685
20121113 000000,2250.84,2212.44,2250.84,2208.72,34083704
20121114 000000,2213.09,2223.11,2225.12,2206,26758790
20121115 000000,2210.75,2193.62,2220.99,2193.52,28319151
20121116 000000,2189.51,2177.24,2191.61,2162.98,30247786
20121119 000000,2175.18,2174.99,2176.49,2149.54,26978666
20121120 000000,2180.21,2164.88,2184.33,2163.53,23948916
20121121 000000,2165.41,2194.9,2195.46,2151.38,30508482
20121122 000000,2181.18,2177.55,2185.58,2169.66,22912351
20121123 000000,2184.41,2192.68,2202.47,2179.73,28667493
20121126 000000,2187.24,2175.6,2191.36,2172.1,24742696
20121127 000000,2168.59,2150.64,2173.46,2150.22,31946746
20121128 000000,2142.5,2129.16,2144.8,2126.03,30009339
20121129 000000,2128.8,2115.68,2140.88,2114.48,29670625
20121130 000000,2114.24,2139.66,2142.86,2109.96,36406911
20121203 000000,2136.7,2108.85,2152.61,2108.15,40186762
20121204 000000,2104.93,2131.47,2135.66,2102.14,36225915
20121205 000000,2128.39,2207.88,2219.09,2126.79,82487103
20121206 000000,2205.6,2203.6,2216.98,2191.23,48574689
20121207 000000,2203.89,2246.76,2250.53,2198.11,76169748
20121210 000000,2254.92,2271.05,2276.28,2250.44,73375475
20121211 000000,2263.21,2258.5,2274.99,2254.3,51468703
20121212 000000,2257.73,2267.77,2273.21,2247.95,45006454
20121213 000000,2260.6,2242.64,2266.72,2242.56,41942100
20121214 000000,2245.64,2355.86,2357.11,2245.64,110892562
20121217 000000,2359.2,2366.7,2380,2358.66,94088195
20121218 000000,2361.09,2368.12,2398.63,2347.08,85784849
20121219 000000,2362.8,2371.11,2387.14,2358.03,63292530
20121220 000000,2361.32,2384.82,2391.92,2346.55,65655462
20121221 000000,2386.38,2372,2414.22,2365.03,68714158
20121224 000000,2368.01,2381.22,2396.73,2367.04,53087004
20121225 000000,2373.88,2448.4,2459.3,2365.41,95502350
20121226 000000,2445.99,2457.62,2458.01,2441.64,71591828
20121227 000000,2464.78,2444.59,2479.79,2443.68,73255067
20121228 000000,2448.08,2480.05,2481.59,2444.38,67166321
20121231 000000,2485.56,2522.95,2522.95,2485.56,82002293
20130104 000000,2551.81,2524.41,2558.53,2498.89,97988182
20130107 000000,2518.05,2535.99,2545.97,2511.6,75167993
20130108 000000,2534.65,2525.33,2540.51,2502.49,71837100
20130109 000000,2518.1,2526.13,2534.24,2504.3,70231170
20130110 000000,2525.59,2530.57,2553.35,2513.73,71085862
20130111 000000,2533.5,2483.23,2539.79,2473.7,74239176
20130114 000000,2474.18,2577.73,2583.62,2474,93554091
20130115 000000,2579.13,2595.86,2605.41,2576.92,98620805
20130116 000000,2591.36,2577.09,2600.09,2540.52,93536084
20130117 000000,2570.71,2552.76,2575.06,2539.67,69915239
20130118 000000,2568.69,2595.44,2607.45,2553.45,77940303
20130121 000000,2605.65,2610.9,2611.2,2582.65,84133742
20130122 000000,2610.39,2596.9,2620.02,2578.18,105766275
20130123 000000,2588.2,2607.46,2611.41,2576.36,75739444
20130124 000000,2606.43,2582.75,2663.4,2564.21,111277172
20130125 000000,2580.88,2571.67,2591.51,2567.11,58487359
20130128 000000,2577.27,2651.86,2651.97,2577.27,91274790
20130129 000000,2655.38,2675.87,2685.53,2646.15,101040229
20130130 000000,2678.43,2688.71,2689.68,2662.06,99874990
20130131 000000,2690.95,2686.88,2696.88,2671.33,96740101
20130201 000000,2677.19,2743.32,2744.32,2671.27,103879515
20130204 000000,2753.69,2748.03,2768.5,2731.08,127939179
20130205 000000,2727.93,2771.68,2779.95,2725.36,116130819
20130206 000000,2771.91,2775.84,2787.46,2765.74,82779271
20130207 000000,2771.53,2759.87,2775.97,2722.87,89978142
20130208 000000,2755.65,2771.73,2791.3,2747.95,77429644
20130218 000000,2784.06,2737.47,2787.74,2731.51,76438227
20130219 000000,2735.04,2685.61,2740.74,2674.34,80626431
20130220 000000,2686.09,2702.64,2703.1,2665.23,70019377
20130221 000000,2675.74,2610.55,2675.74,2584.76,100657984
20130222 000000,2607.65,2596.6,2618.48,2591.15,60204852
20130225 000000,2607.15,2604.96,2628.7,2590.79,53161942
20130226 000000,2587.38,2567.59,2631.09,2564.67,80003065
20130227 000000,2576.05,2594.68,2615.25,2569.38,63226743
20130228 000000,2611.94,2673.33,2673.71,2594,86922595
20130301 000000,2671.84,2668.84,2680.85,2627,73343753
20130304 000000,2619.42,2545.72,2619.57,2528.69,110619103
20130305 000000,2547.89,2622.81,2623.17,2541.77,89661152
20130306 000000,2634.87,2650.2,2658.14,2620.43,95829652
20130307 000000,2639.78,2619.48,2658.97,2592.87,94082666
20130308 000000,2622.68,2606.93,2632.62,2601.96,59429557
20130311 000000,2600.28,2592.37,2611.65,2574.17,50946436
20130312 000000,2590.39,2555.61,2619.51,2530.25,71935141
20130313 000000,2551.73,2527.49,2556.77,2515.06,56430460
20130314 000000,2517.75,2534.27,2546.7,2514.46,47605756
20130315 000000,2533.72,2539.87,2600.09,2504.46,81372185
20130318 000000,2526.08,2502.49,2544.62,2499.83,59812778
20130319 000000,2507.4,2525.1,2532.07,2491.85,54536476
20130320 000000,2526.97,2610.17,2610.17,2526.83,90700622
20130321 000000,2611.58,2614.99,2626.54,2598.51,69552756
20130322 000000,2612.26,2618.31,2625.53,2603.34,55647141
20130325 000000,2628.41,2613.1,2641.61,2607.61,56261402
20130326 000000,2601.96,2575.05,2607.36,2554.97,63962961
20130327 000000,2575.73,2583.53,2611.94,2566.34,56906517
20130328 000000,2535.99,2499.3,2535.99,2495.08,87578405
20130329 000000,2502.78,2495.08,2509.11,2482.49,52402137
20130401 000000,2486.43,2493.19,2507.82,2483.73,47346022
20130402 000000,2495.84,2486.39,2524.46,2475,55684152
20130403 000000,2493.88,2483.55,2507.14,2474.93,45564221
20130408 000000,2443.24,2472.3,2473.31,2429.5,53296772
20130409 000000,2477.29,2489.43,2505.29,2477.29,52389824
20130410 000000,2487.98,2485.31,2495.57,2466.19,47504913
20130411 000000,2502.5,2477.88,2508.59,2476.4,42989958
20130412 000000,2476.32,2462.11,2489.12,2460.18,39917278
20130415 000000,2453.97,2436.82,2461.67,2430.15,46539734
20130416 000000,2419.51,2459.59,2461.05,2416.62,55280613
20130417 000000,2457.88,2458.47,2465.2,2437.34,44692164
20130418 000000,2440.71,2464.85,2478.41,2434.73,42860707
20130419 000000,2469.95,2533.83,2542.45,2469.32,75520876
20130422 000000,2525.11,2530.67,2539.05,2518.26,62511883
20130423 000000,2532.2,2449.47,2532.2,2448.2,60653982
20130424 000000,2452.78,2495.58,2511.2,2446.59,63050916
20130425 000000,2486.86,2467.88,2505.48,2456.57,60557927
20130426 000000,2477.72,2447.31,2488.58,2439.8,47123378
20130502 000000,2434.6,2449.64,2453.75,2423.08,47016088
20130503 000000,2457.54,2492.91,2521.12,2457.54,62330091
20130506 000000,2502.98,2525.98,2533.85,2500.46,60418780
20130507 000000,2519.36,2529.94,2539.3,2507.76,54490643
20130508 000000,2542.27,2542.8,2562.01,2531.25,59554294
20130509 000000,2542.37,2527.79,2543.3,2507.79,60240145
20130510 000000,2519.52,2540.84,2546.98,2515.16,48816728
20130513 000000,2542.41,2530.77,2547.6,2516.73,54092147
20130514 000000,2526,2493.34,2526.15,2479.87,54880064
20130515 000000,2493.97,2506.93,2507.43,2491.93,44189660
20130516 000000,2501.12,2552.71,2553.06,2487.76,70796182
20130517 000000,2550.45,2592.05,2598.71,2547.78,81850801
20130520 000000,2597.15,2609.61,2627.62,2590.05,86337803
20130521 000000,2607.39,2614.85,2617.4,2594.25,71505994
20130522 000000,2613.41,2618.03,2630.07,2603.75,74191817
20130523 000000,2604.93,2582.85,2624.08,2579.35,84825370
20130524 000000,2591.42,2597.23,2608.35,2572.88,60739669
20130527 000000,2593.52,2599.59,2611.97,2589.74,64195080
20130528 000000,2600.63,2644.36,2644.36,2585.9,84196112
20130529 000000,2648.93,2642.56,2661.23,2640.88,79277709
20130530 000000,2633.96,2634.32,2647.44,2623.58,70146368
20130531 000000,2638.71,2606.43,2645.56,2604.75,62528533
20130603 000000,2605.97,2602.62,2625.94,2596.05,59774468
20130604 000000,2600.5,2565.67,2600.5,2556.06,66315750
20130605 000000,2565.33,2560.54,2570.03,2545.19,45637193
20130606 000000,2552.82,2527.84,2557.68,2525.31,52496529
20130607 000000,2526.91,2484.16,2538.89,2475.69,61030894
20130613 000000,2448.72,2399.94,2448.72,2375.2,69730066
20130614 000000,2404.42,2416.77,2420.36,2396.49,55964534
20130617 000000,2422.76,2403.84,2427.53,2394.39,50395711
20130618 000000,2413.09,2418.75,2424.2,2393.32,48630379
20130619 000000,2408.28,2400.76,2408.28,2366.35,54346260
20130620 000000,2386.1,2321.47,2386.1,2320.23,55201020
20130621 000000,2283.15,2317.39,2332.84,2269.56,58705798
20130624 000000,2308.07,2171.21,2308.07,2164.32,86597259
20130625 000000,2146.05,2165.42,2169.21,2023.17,107554882
20130626 000000,2170.33,2168.3,2181.02,2131.86,79256426
20130627 000000,2172.85,2160.74,2200.21,2153.18,75406753
20130628 000000,2149.03,2200.64,2227.46,2139.37,79451327
20130701 000000,2187.09,2213.32,2213.97,2166.35,57726227
20130702 000000,2211.8,2221.98,2226.11,2191.8,61838850
20130703 000000,2211.04,2203.83,2211.04,2169.14,65836022
20130704 000000,2187.18,2221.98,2245.91,2176.08,72581145
20130705 000000,2227.35,2226.85,2252.03,2225.05,61821775
20130708 000000,2194.42,2163.62,2205.21,2162.19,54782493
20130709 000000,2160.7,2162.67,2174.79,2149.79,41494433
20130710 000000,2163.1,2224.06,2224.14,2157.47,61149781
20130711 000000,2232.16,2326.69,2351.22,2232.16,125793192
20130712 000000,2319.02,2275.37,2331.99,2274.07,89733082
20130715 000000,2289.76,2307.3,2336.04,2274.67,74757884
20130716 000000,2300.83,2317.85,2317.85,2281.94,65624157
20130717 000000,2311.44,2282.84,2326.93,2281.61,67655248
20130718 000000,2272.95,2245.33,2282.44,2241.93,57144292
20130719 000000,2248.13,2190.48,2257.92,2188.75,70535282
20130722 000000,2170.09,2202.19,2203.06,2159.81,53283495
20130723 000000,2211.59,2265.84,2276.74,2206.76,74809731
20130724 000000,2253.38,2249.15,2265.58,2217.19,69592307
20130725 000000,2255.22,2237.68,2268.84,2227.85,65774316
20130726 000000,2226.43,2224.01,2238.42,2209.81,48941098
20130729 000000,2205.08,2175.97,2205.08,2169.02,54600925
20130730 000000,2184.01,2189.39,2221.59,2162.98,55193623
20130731 000000,2211.75,2193.02,2235.38,2187.21,48327055
20130801 000000,2206,2245.36,2245.56,2200.63,62603997
20130802 000000,2263.5,2247.26,2274.71,2244.25,60890893
20130805 000000,2249.98,2278.33,2278.33,2243.22,55342151
20130806 000000,2270.67,2293.64,2302.48,2256.72,73746895
20130807 000000,2292.38,2280.62,2313.88,2276.86,73048695
20130808 000000,2277.25,2276.78,2297.63,2267.07,53098430
20130809 000000,2288.51,2286.01,2301.59,2258.33,64600017
20130812 000000,2296.22,2352.79,2352.89,2293.18,97863216
20130813 000000,2352.88,2359.07,2360.83,2340.73,78393636
20130814 000000,2362.62,2349.08,2386.6,2340.83,75942128
20130815 000000,2348.84,2321.58,2362.09,2319.78,61951853
20130816 000000,2314.26,2304.14,2423.08,2295.02,120369563
20130819 000000,2286.2,2331.43,2340.19,2284.08,72483224
20130820 000000,2325.86,2312.47,2353.41,2303.67,73086345
20130821 000000,2320.58,2308.59,2321.64,2291.05,55007384
20130822 000000,2302.67,2303.93,2329.14,2297.02,55338104
20130823 000000,2314.87,2286.93,2321.04,2251.92,68967133
20130826 000000,2294.76,2335.62,2336.38,2288.5,70371043
20130827 000000,2332.8,2340.88,2345.1,2322.46,65990333
20130828 000000,2326.1,2328.06,2345.36,2307.04,89256174
20130829 000000,2338.56,2318.31,2342.32,2308.15,66085415
20130830 000000,2315.91,2313.91,2334.41,2303.61,87654515
20130902 000000,2319.96,2320.34,2329.87,2297.45,79510249
20130903 000000,2326.23,2354.5,2354.86,2321.3,80554005
20130904 000000,2352.54,2350.7,2360.66,2345.44,78725763
20130905 000000,2350.93,2341.74,2351.22,2336.75,62951383
20130906 000000,2336.77,2357.78,2361.18,2335.93,73340116
20130909 000000,2374.26,2440.61,2449.25,2372.69,149889640
20130910 000000,2446.45,2474.89,2475.2,2435.83,154855992
20130911 000000,2483.79,2482.89,2504.47,2471.62,166914974
20130912 000000,2480.47,2507.46,2527.38,2469.72,145173175
20130913 000000,2502.54,2488.9,2515.78,2481.45,110775049
20130916 000000,2501.08,2478.39,2503.69,2467.13,105383282
20130917 000000,2480.81,2427.32,2481.71,2426.46,99459982
20130918 000000,2426.04,2432.51,2439.63,2407.24,71040759
20130923 000000,2441.52,2472.29,2473.16,2439.99,80128352
20130924 000000,2470.72,2443.89,2470.75,2420.08,97853013
20130925 000000,2440.83,2429.03,2455.04,2423.28,90518418
