Date,Open,Close,High,Low,Volume
20111114 000000,10501.73,10645.68,10645.68,10495.7,64101287
20111115 000000,10631.05,10583,10640.32,10545.01,60849838
20111116 000000,10593.55,10313.33,10595.88,10282.25,68985084
20111117 000000,10317.32,10303.16,10408.61,10296.52,49856692
20111118 000000,10236.99,10025.17,10242.07,10002.77,53665022
20111121 000000,10032.46,10033.79,10063.85,9953.57,37623281
20111122 000000,9971.68,10028.2,10052.44,9922.3,37657499
20111123 000000,10043.02,9957.32,10076.68,9933.21,36098015
20111124 000000,9889.55,9966.74,10023.07,9837.85,39875251
20111125 000000,9943.66,9886.25,9999.55,9866.28,36606057
20111128 000000,9908.12,9884.7,9961.66,9833.44,34879666
20111129 000000,9970.92,10012.94,10012.94,9903.18,41972598
20111130 000000,9991.95,9693.38,9991.95,9626.76,53997085
20111201 000000,9976.52,9917.86,10102.35,9902.82,61505154
20111202 000000,9868.41,9811.46,9898.09,9757.95,40391442
20111205 000000,9805.45,9586.42,9807.69,9572.02,35825287
20111206 000000,9568.87,9586.94,9618.41,9505.22,31167834
20111207 000000,9582.38,9606.25,9656.23,9551.21,27362891
20111208 000000,9603.14,9580.52,9712.14,9477.13,36256679
20111209 000000,9516.25,9480.27,9583.15,9439.83,29349321
20111212 000000,9457.83,9376.28,9467.04,9365.38,26673309
20111213 000000,9343.24,9256.35,9367.75,9247.46,20977555
20111214 000000,9164.21,9100.57,9234.68,9094.11,24032092
20111215 000000,9041.06,8911.04,9041.06,8850.47,25861593
20111216 000000,8864.95,9081.94,9081.94,8849.8,39455841
20111219 000000,9002.68,9054.08,9089.87,8808.66,40816075
20111220 000000,9020.97,9031.67,9166.66,9013.35,39831596
20111221 000000,9111.32,8884.25,9147.22,8884.25,35980722
20111222 000000,8828.62,8909.35,8992.02,8710.57,43913695
20111223 000000,8899.22,8976.52,9100.29,8866.64,37984035
20111226 000000,8931.58,8876.19,9038.14,8875.1,30431413
20111227 000000,8876.62,8711.55,8904.95,8692.38,34314988
20111228 000000,8667.33,8739.73,8746.54,8555.12,36534122
20111229 000000,8693.14,8781.32,8831.8,8682.61,32089185
20111230 000000,8805.41,8918.82,8942.86,8805.41,35061640
20120104 000000,8980.76,8695.99,9025.66,8695.2,34163502
20120105 000000,8653.1,8600.26,8744.22,8566.06,38634595
20120106 000000,8597.37,8634.42,8643.29,8486.58,33966195
20120109 000000,8638.53,8946.08,8946.88,8532.67,47651475
20120110 000000,8930.56,9281.25,9291.31,8909.25,73676108
20120111 000000,9278.05,9239.21,9312.06,9186.16,62727019
20120112 000000,9191.54,9200.93,9344.74,9177.59,51457391
20120113 000000,9216.96,9030.59,9258.31,8951.72,50289446
20120116 000000,8951.18,8827.47,9024.42,8823.8,33549450
20120117 000000,8835.88,9264.09,9305.42,8762.57,53731194
20120118 000000,9326.43,9115.27,9399.02,9085.04,55102651
20120119 000000,9119.88,9300.22,9363.05,9078.98,44392400
20120120 000000,9348.45,9466.14,9503.37,9259.02,43202923
20120130 000000,9482.21,9274.85,9482.21,9274.85,36081844
20120131 000000,9278.09,9303.65,9324.8,9213.14,31650934
20120201 000000,9277.79,9193.39,9403.37,9173.07,35154287
20120202 000000,9222.24,9382.13,9382.13,9174.72,39554032
20120203 000000,9349.28,9436.99,9472.02,9292.78,53844198
20120206 000000,9451.17,9448.64,9526.79,9404.49,53617472
20120207 000000,9393.76,9266.71,9393.76,9206.86,46397454
20120208 000000,9259.64,9557.58,9605.2,9236.16,56814772
20120209 000000,9548.22,9560.73,9630.35,9493.93,71655632
20120210 000000,9539.7,9590.95,9699.3,9539.7,63951923
20120213 000000,9463.95,9585.08,9670.78,9420.4,65322897
20120214 000000,9574.87,9543.78,9597.08,9478.59,57268530
20120215 000000,9523.65,9673.44,9725.22,9515.79,73929371
20120216 000000,9647.15,9622.83,9727.03,9557.94,74062103
20120217 000000,9681.45,9615.34,9719.53,9553.59,56136972
20120220 000000,9741.15,9616.65,9755.76,9616.65,69808096
20120221 000000,9632.44,9695.87,9695.87,9539.83,65340214
20120222 000000,9709.93,9862.54,9865.77,9701.56,92074202
20120223 000000,9859.43,9918.94,9958.75,9840.05,84915555
20120224 000000,9922.16,10124.15,10131.13,9907.03,90353415
20120227 000000,10157.18,10177.33,10333.92,10157.18,107766371
20120228 000000,10155.04,10161.86,10233.07,10087.06,87559764
20120229 000000,10126.68,10054.84,10214.63,10048.79,66990424
20120301 000000,10011.12,10060.96,10125.67,10011.12,55626022
20120302 000000,10078.82,10299.93,10301.64,10078.82,73227400
20120305 000000,10338,10226.44,10379.46,10217.53,81006401
20120306 000000,10193.23,10093.81,10225.05,10070.49,75558222
20120307 000000,9997.89,10054.87,10173.66,9991.33,70497997
20120308 000000,10092.13,10171.13,10228.24,10084.52,67964180
20120309 000000,10202.95,10334.38,10334.38,10161.72,73265502
20120312 000000,10322.95,10300.5,10373.92,10228.39,75021532
20120313 000000,10308.64,10427.24,10427.24,10292.05,76339377
20120314 000000,10487.29,10094.89,10529,10063.79,123093326
20120315 000000,10101.28,10086.56,10173.38,10013.43,82997248
20120316 000000,10115.31,10279.3,10284.25,10071.58,71500176
20120319 000000,10256.51,10296.17,10306.46,10186.08,69929508
20120320 000000,10255.25,10116.39,10255.25,10110.38,67661298
20120321 000000,10152.3,10090.44,10225.54,10006.92,64361747
20120322 000000,10082.25,10038.95,10116.95,10008.88,53629841
20120323 000000,10002.9,9885.25,10029.44,9858.37,52203875
20120326 000000,9871.89,9946.14,9956.36,9871.89,42039641
20120327 000000,9959.44,9841.38,10008.68,9830.51,45541596
20120328 000000,9800.29,9531.15,9824.62,9515.98,60785828
20120329 000000,9478.12,9418.22,9565.01,9352.17,53092682
20120330 000000,9426.64,9410.26,9505.14,9365.53,43297261
20120405 000000,9410.97,9709.03,9737.9,9388.78,51077593
20120406 000000,9704.88,9786.19,9811.68,9684.37,49884392
20120409 000000,9739.07,9710.91,9802.23,9650.57,44525835
20120410 000000,9682.83,9795.97,9795.97,9516.89,53412608
20120411 000000,9683.11,9802.32,9920.34,9666.54,55527475
20120412 000000,9817.78,10007.65,10013.2,9779.68,71376088
20120413 000000,10043.26,10043.71,10116.12,10008.67,77214209
20120416 000000,9975.62,10000.31,10063.67,9954.89,66405270
20120417 000000,9999.2,9839.92,10022.54,9837.78,65303045
20120418 000000,9888.05,10069.53,10082.82,9842.07,73087613
20120419 000000,10049.77,10015.41,10080,9971.62,63318754
20120420 000000,10004.28,10131.04,10144.54,9996.72,69968966
20120423 000000,10142,10076.05,10154.51,10034.25,78395440
20120424 000000,10010.35,10041.89,10180.08,9841.44,82020097
20120425 000000,10012.85,10162.01,10182.09,9993.69,81250742
20120426 000000,10182.46,10201.65,10258.57,10152.05,74983133
20120427 000000,10191.09,10180.39,10244.97,10172.52,57887131
20120502 000000,10319.48,10424.94,10500.15,10253.04,72169771
20120503 000000,10415.29,10468.38,10479.6,10400.32,65529251
20120504 000000,10464.59,10573.6,10576.21,10410.94,70045194
20120507 000000,10512.69,10612.89,10616.28,10509.76,69800574
20120508 000000,10604.96,10524.68,10605.35,10413.45,67619919
20120509 000000,10410.84,10294.58,10410.84,10282.82,65822186
20120510 000000,10287.76,10277.62,10342.34,10255.25,53477396
20120511 000000,10261.55,10211.41,10342.8,10210.73,56424089
20120514 000000,10278.95,10093.38,10284.9,10091,61990677
20120515 000000,10027.4,10131.81,10139.25,10009.52,57912364
20120516 000000,10099.81,9916.47,10099.81,9916.47,52285923
20120517 000000,9942.18,10079.48,10105.95,9915.81,55691789
20120518 000000,9995.91,9903.09,10049.92,9880.04,56282769
20120521 000000,9893.77,9977.56,10060.08,9870.35,49439846
20120522 000000,10030.54,10180.27,10180.27,10022.73,51043121
20120523 000000,10142.91,10143.2,10218.33,10055.93,58279843
20120524 000000,10122.57,9984.58,10187.14,9951.27,56505041
20120525 000000,9980.18,9884.96,10003.83,9848.92,53997016
20120528 000000,9816.78,10104.1,10108.37,9755.59,65136666
20120529 000000,10101.4,10214.74,10271.37,10087.48,76199847
20120530 000000,10196.53,10162.34,10241.31,10135.38,64700329
20120531 000000,10089.95,10141.41,10194.58,10050.08,63648041
20120601 000000,10142.12,10145.8,10262.05,10095.33,57386376
20120604 000000,9988.53,9874.52,10085.4,9871.04,61125401
20120605 000000,9899.65,9847.12,9941.54,9816.76,46367917
20120606 000000,9863.7,9812.98,9897.74,9772.47,42182697
20120607 000000,9921.31,9755.64,9937.11,9730.58,47060485
20120608 000000,9839.68,9707.18,9843.9,9685.34,49641594
20120611 000000,9731.8,9849.77,9895.59,9704.44,51381161
20120612 000000,9800.87,9790.2,9875.25,9773.66,49774192
20120613 000000,9835.41,9950.05,9950.05,9795.06,57524236
20120614 000000,9937.35,9885.29,10002.5,9881.15,55597557
20120615 000000,9906.58,9885.64,9951.37,9760.05,54060782
20120618 000000,9921.23,9979.06,10020.07,9916.3,53301629
20120619 000000,9954,9848.16,9954,9829.66,54559022
20120620 000000,9877.19,9821.79,9906.11,9800.57,48716515
20120621 000000,9787.58,9682.69,9787.58,9621.77,49869287
20120625 000000,9635.7,9414.21,9635.7,9402.23,50374132
20120626 000000,9373.14,9446.59,9489.26,9351.8,46714255
20120627 000000,9444.27,9416.5,9540.89,9406.39,46458872
20120628 000000,9449.71,9383.27,9495.62,9383.27,47595459
20120629 000000,9374.36,9500.32,9512.06,9363.97,48715660
20120702 000000,9575.09,9566.45,9624.27,9510.68,51516036
20120703 000000,9566.57,9607.33,9698.47,9533.29,56500657
20120704 000000,9637.11,9569.16,9665.03,9543.28,50394103
20120705 000000,9511,9412.64,9511,9366.89,48823235
20120706 000000,9463.07,9690.16,9716.54,9431.13,59035077
20120709 000000,9636.22,9496.68,9727.52,9491.45,57539872
20120710 000000,9467.75,9476.72,9557.44,9445.95,45763982
20120711 000000,9455.46,9588.29,9614.2,9453.63,42612901
20120712 000000,9575.53,9753.49,9800.35,9541.09,59171745
20120713 000000,9720.46,9792.49,9853.73,9708.62,50949910
20120716 000000,9768.59,9540.89,9771.04,9540.89,59739441
20120717 000000,9503.45,9560.03,9602.99,9476.9,44507050
20120718 000000,9545.37,9514.17,9588.04,9328.9,51413576
20120719 000000,9488.89,9509.49,9609.45,9432.96,59527636
20120720 000000,9471.96,9333.21,9509.41,9325.26,49800964
20120723 000000,9255.94,9186.02,9255.94,9152.98,44186817
20120724 000000,9133.92,9262.77,9340.52,9130.18,41396763
20120725 000000,9225.55,9155.34,9248.44,9146.13,43850162
20120726 000000,9148.78,9081.9,9218.12,9069.97,44742111
20120727 000000,9099.42,9087.13,9157.98,9054.87,39310970
20120730 000000,9087.3,9071.06,9183.5,9055.59,40548636
20120731 000000,9080.8,9059.22,9152.09,9033.92,39464920
20120801 000000,9047.59,9165.97,9234.74,9045.43,40825020
20120802 000000,9150.95,8995.62,9164.08,8959.17,41608279
20120803 000000,9016.53,9076.62,9076.62,8957.28,46342552
20120806 000000,9055.12,9212.21,9229.35,9036.76,57651845
20120807 000000,9217.79,9229.27,9243.09,9175.67,60116741
20120808 000000,9231.89,9210.67,9303.88,9191.3,56255627
20120809 000000,9203.41,9337.54,9344.09,9176.78,62203600
20120810 000000,9335.56,9238.2,9335.56,9224.3,57980394
20120813 000000,9226.46,9039.22,9226.46,9035.41,58111439
20120814 000000,9039.45,9089.62,9101.26,8929,58277475
20120815 000000,9052.79,9048.61,9084.88,8994.38,49003929
20120816 000000,9018.36,8973.38,9046.43,8963.87,42930461
20120817 000000,8963.4,8883.61,8983.73,8801.97,39198972
20120820 000000,8805.35,8838.63,8867.97,8737.63,41636513
20120821 000000,8831.52,8849.49,8935.24,8799.24,56012002
20120822 000000,8859.46,8726.02,8864.82,8690.13,56063528
20120823 000000,8739.2,8730.55,8785.8,8655.61,55565641
20120824 000000,8697.24,8579.28,8718.53,8578.56,55468577
20120827 000000,8562.34,8402.15,8562.34,8401.08,50437661
20120828 000000,8389.17,8400.36,8454.21,8358.64,44713246
20120829 000000,8364.66,8270.91,8396.83,8270.02,45798486
20120830 000000,8218.71,8220.08,8290.17,8132.36,55556729
20120831 000000,8218.9,8210.99,8275.2,8210.99,38390351
20120903 000000,8220.31,8361.67,8399.6,8215.34,48883980
20120904 000000,8374.24,8243.83,8393.16,8223.35,49267394
20120905 000000,8223.1,8242.59,8282.22,8182.05,47777720
20120906 000000,8255.68,8288.26,8332.97,8230.35,48717976
20120907 000000,8363.81,8709.07,8822.26,8363.81,102920941
20120910 000000,8738.45,8769.54,8817.62,8716.58,88273003
20120911 000000,8728.09,8739.47,8739.47,8638.76,70431385
20120912 000000,8788.01,8786.73,8865.65,8695.15,70799738
20120913 000000,8778.61,8691,8821.65,8691,66376095
20120914 000000,8801.58,8740.05,8832.53,8670.55,69893555
20120917 000000,8717.32,8483.69,8738.32,8483.52,59503013
20120918 000000,8456.32,8390.15,8473.04,8367,42931266
20120919 000000,8407.49,8431.74,8445.92,8351.6,43271423
20120920 000000,8393.01,8202.2,8393.01,8200.91,54722207
20120921 000000,8186.74,8201.53,8291.26,8156.63,46029275
20120924 000000,8148.37,8310.94,8364.31,8095.52,41306095
20120925 000000,8296.95,8284.25,8364.69,8256.62,37212172
20120926 000000,8289.85,8193.37,8335.14,8178.67,38995389
20120927 000000,8198.56,8486.27,8520.19,8198.56,51765505
20120928 000000,8422.29,8679.22,8690.24,8415.04,52528722
20121008 000000,8677.99,8540.08,8715.63,8495.35,39607669
20121009 000000,8583.58,8743.86,8774.36,8583.58,61250280
20121010 000000,8727.75,8773.68,8779.41,8684.12,67873165
20121011 000000,8741.94,8665.09,8765.5,8658.94,64728989
20121012 000000,8695.29,8650.19,8782.45,8579.59,54061490
20121015 000000,8660.72,8621.96,8671.22,8551.1,49121478
20121016 000000,8618.43,8645.54,8724.57,8597.33,47424913
20121017 000000,8684.86,8641.18,8699.2,8563.55,47558936
20121018 000000,8673.73,8798.2,8821.33,8663.43,67730629
20121019 000000,8817.42,8796.42,8861.04,8779.45,56382201
20121022 000000,8749.03,8829.44,8859.51,8725.8,52183579
20121023 000000,8824.96,8686.47,8836.09,8680.96,58469069
20121024 000000,8662.74,8653.91,8726.37,8640.09,56570373
20121025 000000,8653.99,8602.8,8725.34,8587.77,60813918
20121026 000000,8597.07,8414.85,8609.57,8369.05,53589348
20121029 000000,8394.46,8376.55,8423.58,8339.66,37743951
20121030 000000,8384.36,8394.24,8478.01,8366.34,40940402
20121031 000000,8412.31,8469.8,8481.66,8386.9,41512221
20121101 000000,8473.03,8663.15,8682.81,8473.03,59362927
20121102 000000,8668.72,8679.68,8697.32,8616.92,54009926
20121105 000000,8674.26,8654.74,8739.83,8607.14,52026402
20121106 000000,8649.8,8589.87,8661.4,8483.7,56180755
20121107 000000,8581.53,8561.2,8626.61,8534.67,44973358
20121108 000000,8489.29,8399.38,8523.13,8399.38,50225221
20121109 000000,8384.07,8356.67,8421.04,8339.55,38730541
20121112 000000,8371.24,8391.9,8437.93,8313,40799446
20121113 000000,8382.91,8234.6,8382.91,8222.5,44734401
20121114 000000,8241.12,8283.56,8293.67,8205.74,38010253
20121115 000000,8231.11,8186.06,8285.02,8173.77,38908600
20121116 000000,8169.67,8118.15,8177.35,8043.75,36528279
20121119 000000,8109.78,8060.54,8109.78,7954.07,34048020
20121120 000000,8074.66,8052.79,8150.13,8043.88,34832225
20121121 000000,8055.64,8150.84,8153.23,7988.85,42768045
20121122 000000,8079.94,8047.52,8101.87,8027.76,35577978
20121123 000000,8074,8114.74,8157.84,8054.09,33264789
20121126 000000,8096.71,8016.07,8114.91,8003.34,31638170
20121127 000000,7986.7,7936.74,8027.93,7931.74,43000849
20121128 000000,7914.32,7854.06,7917.4,7844.49,36489248
20121129 000000,7853.92,7808.96,7919.35,7808.96,34416506
20121130 000000,7808.54,7903.25,7960.98,7786.84,37077017
20121203 000000,7903.25,7710.88,7951.65,7698.86,38925192
20121204 000000,7684.49,7801.75,7828.12,7660.45,42709583
20121205 000000,7783.03,8091.68,8150.4,7782.68,72154582
20121206 000000,8081.82,8071.49,8135.14,8010.21,50699764
20121207 000000,8046.48,8189.68,8211.64,8007.4,74144892
20121210 000000,8199.18,8265.79,8285.65,8150.03,77720754
20121211 000000,8230.03,8220.54,8285.82,8201.25,65016100
20121212 000000,8221.38,8246.06,8278.46,8168.64,54662420
20121213 000000,8222.57,8171.35,8259.91,8171.35,52163148
20121214 000000,8183.72,8530.9,8536.54,8183.72,98909436
20121217 000000,8545.03,8600.33,8659.02,8545.03,91015031
20121218 000000,8576.27,8592.63,8711.78,8511.4,83863155
20121219 000000,8579.67,8639.56,8686.12,8558.25,67987605
20121220 000000,8604.2,8693.23,8719.88,8532.72,70343390
20121221 000000,8702.74,8658.35,8815.03,8630.67,76334157
20121224 000000,8647.42,8631.37,8702.02,8605.95,64274701
20121225 000000,8613.28,8891.57,8941.14,8571.7,103782383
20121226 000000,8887.39,8940.68,8941.11,8872.5,96395809
20121227 000000,8976.63,8939.85,9036.94,8910.75,96736495
20121228 000000,8953.34,9026.99,9038.62,8926.97,80098085
20121231 000000,9042.97,9116.48,9119.2,9007.11,84526050
20130104 000000,9204.11,9096.07,9217.01,8991.74,90802437
20130107 000000,9073.97,9108.46,9132.79,9033.95,84879462
20130108 000000,9102.03,9110.45,9143.39,9010.16,102195669
20130109 000000,9077.5,9154.87,9178.83,9066.82,102925772
20130110 000000,9151.81,9170.05,9262.67,9121.59,90069444
20130111 000000,9185.17,9017.73,9219.18,8988.3,99458417
20130114 000000,8981.74,9316.27,9330.59,8976.02,111355531
20130115 000000,9332.9,9381.69,9432.84,9312.87,130774569
20130116 000000,9359.34,9355.48,9438.12,9232.33,119159111
20130117 000000,9335.04,9309.23,9373.41,9258.58,89391612
20130118 000000,9358.4,9432.29,9475.47,9286.05,95627273
20130121 000000,9543.24,9562.85,9562.85,9465.89,101130529
20130122 000000,9591.82,9536.36,9623.01,9456.21,108624322
20130123 000000,9495.73,9548.31,9566.53,9434.02,87259841
20130124 000000,9540.63,9444.08,9736.12,9385.46,110032290
20130125 000000,9432.61,9357.13,9446,9353.39,68507725
20130128 000000,9361.31,9618.92,9618.92,9361.31,84581255
20130129 000000,9636.33,9704.66,9735.22,9627.66,96005727
20130130 000000,9695.41,9783.84,9788.47,9667.68,97674031
20130131 000000,9788.26,9667.67,9804.73,9637.58,89557648
20130201 000000,9648.92,9820.29,9820.83,9609.84,90969062
20130204 000000,9830.89,9760.83,9858.57,9693.62,102606043
20130205 000000,9717.55,9945.98,9971.64,9709.6,86687812
20130206 000000,9942.04,9922.72,9973.54,9884.13,75017982
20130207 000000,9896.22,9904.78,9934.29,9782.5,71827471
20130208 000000,9880.26,9989.09,10057.97,9880.26,75620966
20130218 000000,10036.38,9795.91,10049.53,9765.91,85799511
20130219 000000,9787.04,9550.93,9787.04,9519.74,90255884
20130220 000000,9548.17,9645.87,9646.6,9510.76,84045395
20130221 000000,9553.76,9396.11,9553.76,9290.19,103896429
20130222 000000,9386.47,9364.54,9454.15,9353.87,73208538
20130225 000000,9399.45,9342.37,9449.32,9305.06,69498479
20130226 000000,9291.88,9208.03,9428.78,9193.93,86079359
20130227 000000,9241.66,9333.24,9375.72,9232.88,73438904
20130228 000000,9393.33,9641.44,9641.44,9350.64,89587737
20130301 000000,9630.87,9650.14,9679.45,9497.71,95641299
20130304 000000,9393.73,9139.75,9397.82,9081.44,122557162
20130305 000000,9138.5,9341.35,9353.25,9085.36,93776048
20130306 000000,9396.75,9431.17,9444.99,9342.38,118239399
20130307 000000,9409.21,9393.69,9506.29,9268.48,114390917
20130308 000000,9396.85,9285.83,9417.3,9282.53,78686809
20130311 000000,9256.96,9277.16,9340.91,9155.94,66944733
20130312 000000,9268.17,9163.64,9396.41,9082.58,89415885
20130313 000000,9150.95,9073.22,9159.14,9028.76,65582709
20130314 000000,9029.84,9087.25,9137.55,9009.01,54241439
20130315 000000,9087.37,9099.29,9312.13,8937.07,72495304
20130318 000000,9048.36,8999.02,9152.3,8975.63,61843759
20130319 000000,9013.29,9034.04,9081.03,8930.06,62012336
20130320 000000,9035.65,9317.97,9329.72,9027.82,79928209
20130321 000000,9315.86,9326.29,9382.91,9263.52,83934411
20130322 000000,9319.22,9343.41,9371.9,9285.85,73584183
20130325 000000,9368.89,9313.13,9393.48,9279.95,71091590
20130326 000000,9290.05,9226.64,9339.35,9149.14,71226580
20130327 000000,9220.35,9225.13,9357.52,9168.63,67136217
20130328 000000,9099.48,8959.26,9099.48,8946.17,76948513
20130329 000000,8976.08,8889.77,8996.43,8879.29,56334773
20130401 000000,8901.64,8937.75,9000.21,8884.17,59295164
20130402 000000,8974.02,8960.46,9112.93,8928.32,69315796
20130403 000000,9007.65,8964.47,9062.11,8930.99,62929446
20130408 000000,8828.07,8953.84,8960.98,8748.74,64958631
20130409 000000,8965.62,8993.11,9067.25,8961.88,60759899
20130410 000000,8994.44,8962.3,9006.92,8891.14,58416972
20130411 000000,9017.61,8920.71,9036.95,8915.71,53524140
20130412 000000,8911.38,8835.15,8975.44,8823.83,51250962
20130415 000000,8792.91,8733.44,8818.18,8694.17,51178081
20130416 000000,8656.23,8852.42,8861.21,8645.18,52414540
20130417 000000,8852.78,8894.37,8917.69,8819.96,51651730
20130418 000000,8837.25,8888.02,8996.63,8813.05,54577456
20130419 000000,8910.43,9111.19,9142.9,8903.7,78202068
20130422 000000,9095.73,9057.62,9140.45,9012.72,81166454
20130423 000000,9055.23,8793.13,9055.47,8783.77,78821028
20130424 000000,8786.42,8911.65,8985.02,8742.19,80154870
20130425 000000,8870.69,8772.58,8941.27,8758.28,87649859
20130426 000000,8809.19,8691.39,8857.89,8667.58,67010470
20130502 000000,8643.9,8718.2,8726.14,8597.71,53068159
20130503 000000,8736.48,8847.67,8967.09,8736.48,73044491
20130506 000000,8887.22,8997.08,9016.42,8868.53,81691052
20130507 000000,8974.17,9022.9,9072.71,8940.71,75813222
20130508 000000,9081.13,9074.84,9170.83,9039.07,83577858
20130509 000000,9071.11,9050.08,9101.58,8959.81,92564272
20130510 000000,9014.57,9071.16,9117.3,8994.44,84490587
20130513 000000,9080.1,9014.28,9110.45,8975.7,81014441
20130514 000000,9003.47,8809.08,9007.22,8773.79,78474333
20130515 000000,8823.84,8869.85,8888.67,8808.35,75622204
20130516 000000,8838.95,9061.33,9061.33,8791.35,104009675
20130517 000000,9060.53,9246.28,9264.21,9059.25,109626662
20130520 000000,9274.13,9307.15,9396.27,9255.69,124593391
20130521 000000,9314.76,9403.54,9403.54,9292.42,124573464
20130522 000000,9400.79,9405.06,9462.02,9347.93,120583104
20130523 000000,9362.73,9265.68,9445.4,9242.46,115927631
20130524 000000,9288.05,9304.86,9365.3,9206.83,95162330
20130527 000000,9278.22,9260.63,9323.21,9223.72,105981434
20130528 000000,9263.83,9441.69,9441.69,9199.41,113735003
20130529 000000,9456.21,9404.4,9511.18,9398.67,108960299
20130530 000000,9388.82,9379.19,9427.75,9340.12,104605336
20130531 000000,9397.31,9257.95,9429.54,9256.95,102510894
20130603 000000,9259.48,9251.24,9345.66,9227.22,94168073
20130604 000000,9254.63,9124.27,9254.63,9091.62,99175812
20130605 000000,9133.17,9143.44,9147.36,9066.28,70780747
20130606 000000,9105.43,9001.09,9147.63,8995.71,77539856
20130607 000000,8992.26,8763.61,9012.16,8728.49,82422386
20130613 000000,8642.32,8432.42,8642.32,8362.02,78080358
20130614 000000,8459.05,8479.46,8501.72,8433.28,73412120
20130617 000000,8500.04,8404.5,8521.03,8357.62,76428264
20130618 000000,8433.51,8470.87,8497.65,8369.2,69140650
20130619 000000,8428.65,8421.24,8431.97,8257.42,71587115
20130620 000000,8369.04,8147.48,8388.43,8138.57,69982986
20130621 000000,8012.92,8136.05,8189.7,7969.96,70314371
20130624 000000,8115.84,7588.52,8115.84,7558.03,89353350
20130625 000000,7486.83,7495.1,7582.37,7045.6,109385111
20130626 000000,7544.89,7566.4,7591.1,7409.25,91422131
20130627 000000,7598.93,7544.33,7712.4,7544.33,95155029
20130628 000000,7508.35,7694.47,7841.75,7479.9,79751854
20130701 000000,7649.3,7718.48,7725.92,7544.77,70651957
20130702 000000,7720.77,7768.84,7796.56,7652.66,83918024
20130703 000000,7748.59,7703.74,7748.59,7591.58,87820465
20130704 000000,7641.45,7804.11,7901.91,7597.26,95614407
20130705 000000,7852.63,7856.59,7968.87,7852.63,85520314
20130708 000000,7741.41,7637.63,7811,7634.29,78381668
20130709 000000,7624.13,7600.47,7684.22,7570.54,57996361
20130710 000000,7609.4,7851.25,7851.25,7584.12,80284582
20130711 000000,7858.07,8184.77,8281.55,7849.49,120861572
20130712 000000,8171.01,8012.84,8218.19,7999.44,102335065
20130715 000000,8072.75,8137.77,8247.67,8003.99,98593758
20130716 000000,8109.85,8186.68,8201.08,8050.15,101543522
20130717 000000,8161.65,8063.8,8215.61,8055.99,101253913
20130718 000000,8026.61,7904.27,8064.02,7887.36,89900048
20130719 000000,7914.27,7663.99,7937.63,7663.99,106378311
20130722 000000,7608.68,7684.23,7717.72,7566.75,83020128
20130723 000000,7737.03,7963.7,7998.41,7726.06,109185777
20130724 000000,7945.29,7935.85,7995.32,7817.91,112473621
20130725 000000,7948.95,7894.6,7996.63,7849.13,108313776
20130726 000000,7845.22,7843.36,7905.4,7787.39,85044176
20130729 000000,7772.16,7668.54,7772.16,7639.16,83231115
20130730 000000,7690.45,7730.17,7858.54,7619.36,81231811
20130731 000000,7849.55,7765.4,7956.41,7748.3,75691189
20130801 000000,7819.45,7931.79,7967.03,7789.93,96856088
20130802 000000,8023.73,7961.47,8084.9,7957.17,104277088
20130805 000000,7955.38,8060.39,8060.39,7930.46,91134401
20130806 000000,8033.67,8143.13,8170.5,7980.4,109359848
20130807 000000,8167.1,8096.09,8250.87,8084.05,110042812
20130808 000000,8090.66,8114.87,8170.71,8065.63,87477624
20130809 000000,8158.38,8145.97,8214.68,8061.61,95428853
20130812 000000,8181.95,8356.73,8357.82,8173.76,113931219
20130813 000000,8353.26,8362.65,8366.67,8290.22,102595644
20130814 000000,8375.03,8336.81,8467.78,8303.41,107976350
20130815 000000,8342.63,8228.87,8383.59,8225.79,92299213
20130816 000000,8204.12,8168.09,8476.05,8152.69,115664128
20130819 000000,8110.8,8285.72,8319.53,8104.41,84838976
20130820 000000,8269.82,8234.56,8357.73,8192.84,92019184
20130821 000000,8264.72,8236.09,8268.65,8174.21,88767556
20130822 000000,8223.3,8245.04,8325.77,8202.05,94460651
20130823 000000,8281.18,8166.28,8307.02,8045.8,107920217
20130826 000000,8200.16,8334.57,8346.7,8180.28,98923326
20130827 000000,8325.96,8341.77,8352.4,8280.72,99418875
20130828 000000,8286.88,8259.38,8338.29,8197.4,116799408
20130829 000000,8287.24,8214.49,8306.32,8177.29,99767923
20130830 000000,8197.19,8202.48,8290.39,8163.11,122677679
20130902 000000,8214.95,8243.58,8269.82,8148.17,94854884
20130903 000000,8257.46,8368.04,8374.31,8245.01,101697930
20130904 000000,8354.49,8344.96,8400.81,8330.52,104538292
20130905 000000,8352,8286.06,8364.07,8274.19,98234920
20130906 000000,8277.14,8280.33,8354.31,8256.12,94501859
20130909 000000,8334.42,8504.74,8537.92,8319.1,123276087
20130910 000000,8535.54,8636.63,8636.63,8498.38,129288725
20130911 000000,8636.71,8675.62,8722.39,8622.26,151003493
20130912 000000,8648.66,8714.88,8766.35,8627.81,111948111
20130913 000000,8709.05,8687.54,8766.7,8676.59,102849842
20130916 000000,8706.38,8659,8722.49,8627.32,98874958
20130917 000000,8652.5,8493.78,8652.5,8493.66,98136842
20130918 000000,8463.02,8480.74,8524.34,8405.23,79715361
20130923 000000,8503.92,8719.29,8722.59,8503.92,100423107
20130924 000000,8718.16,8664.8,8718.27,8564.83,112960979
20130925 000000,8642.49,8613.71,8707.5,8587.37,114005266
