Date,Open,Close,High,Low,Volume
20111114 000000,1795.81,1816.06,1820.18,1792.32,15535637
20111115 000000,1812.98,1808.18,1816.79,1801.09,12821976
20111116 000000,1807.2,1755.42,1807.78,1746.77,18744140
20111117 000000,1757.49,1748.45,1763.61,1746.85,11045417
20111118 000000,1735.99,1720.76,1743.97,1716.7,13167270
20111121 000000,1722.91,1721.39,1725.43,1706.58,9377582
20111122 000000,1710.98,1722.23,1724.4,1705.2,9385457
20111123 000000,1724.36,1701.06,1726.67,1697.16,9955157
20111124 000000,1688.78,1704.69,1716.05,1685.9,9665787
20111125 000000,1701.69,1691.67,1709.08,1686.99,7423627
20111128 000000,1698.3,1693.67,1707.17,1689.06,7888404
20111129 000000,1708.18,1716.09,1717.55,1699.17,9754910
20111130 000000,1709.35,1662.75,1712.7,1657.63,14433324
20111201 000000,1717.71,1713.05,1745.93,1708.12,27007357
20111202 000000,1705.31,1703.67,1711.5,1692.42,11235249
20111205 000000,1708.96,1694.25,1711.91,1688.55,12404767
20111206 000000,1690.46,1689.01,1697.61,1681.59,9770044
20111207 000000,1691.44,1702.45,1706.95,1687.76,8948663
20111208 000000,1701.29,1701.68,1716.27,1684.76,9668597
20111209 000000,1690.05,1692.06,1702.82,1687.85,8058700
20111212 000000,1689.72,1678.7,1692.53,1677.49,7647060
20111213 000000,1671.84,1659.17,1676.7,1656.96,6871306
20111214 000000,1643.02,1638.95,1654.88,1637.33,7106914
20111215 000000,1626.69,1609.53,1632.75,1604.94,8126971
20111216 000000,1598.07,1629,1629.97,1594.29,13261997
20111219 000000,1615.95,1625.26,1627.46,1584.3,13820488
20111220 000000,1619.8,1624.44,1646.73,1617.28,12108649
20111221 000000,1637.36,1604.25,1643.84,1602.5,11904536
20111222 000000,1597.31,1608.24,1618.7,1584.15,14267739
20111223 000000,1606.29,1617.94,1632.54,1602.88,11340570
20111226 000000,1608.53,1601.47,1621.94,1600.5,9966687
20111227 000000,1599.41,1590.99,1613.96,1589.09,9569049
20111228 000000,1586.22,1594.83,1596.69,1571.51,12078006
20111229 000000,1588.04,1596.59,1604.2,1586.14,10474705
20111230 000000,1602.32,1617.61,1620.4,1602.32,13122202
20120104 000000,1628.17,1595.12,1631.26,1594.42,12822705
20120105 000000,1591.24,1596.59,1622.84,1590.54,18078365
20120106 000000,1595.73,1608.36,1609.21,1588.6,13869973
20120109 000000,1608.49,1659.05,1659.58,1598.39,21627579
20120110 000000,1658.2,1704.74,1707.6,1655.3,28517417
20120111 000000,1703.65,1694.26,1709.89,1686.64,18430906
20120112 000000,1690.39,1701.45,1717.8,1688.18,17766371
20120113 000000,1703.39,1685.91,1710.49,1671.29,17531050
20120116 000000,1676.14,1661.99,1689.84,1661.38,11617615
20120117 000000,1664.48,1736.61,1736.96,1649.04,25662975
20120118 000000,1736.29,1714.7,1750.11,1709.79,21955716
20120119 000000,1717.14,1750.52,1757.25,1713.95,21808599
20120120 000000,1756.78,1775.09,1779,1748.67,22211599
20120130 000000,1778.14,1742.82,1778.14,1742.28,18884774
20120131 000000,1744.22,1744.71,1754.77,1734.05,13032093
20120201 000000,1739.64,1713.68,1751.56,1709.54,13526270
20120202 000000,1720,1761.94,1761.94,1714.25,17495141
20120203 000000,1756.15,1772.19,1780.22,1750.36,19013624
20120206 000000,1775.44,1764.82,1781.89,1753.43,16663063
20120207 000000,1753.38,1732.02,1756.3,1721.85,14938529
20120208 000000,1731.99,1782.06,1786.2,1729.54,22114499
20120209 000000,1781.15,1778.1,1789.08,1771.09,19641196
20120210 000000,1772.19,1778.32,1800.03,1770.81,23482256
20120213 000000,1757.02,1768.54,1786.48,1751.07,17557923
20120214 000000,1765.87,1758.98,1767.77,1747.83,12775513
20120215 000000,1753.78,1773.17,1784.24,1751.11,18224436
20120216 000000,1770.4,1761.88,1776.92,1751.36,17181728
20120217 000000,1774.19,1765.65,1778.63,1756.95,12351480
20120220 000000,1790.39,1769.41,1792.51,1768.06,18156015
20120221 000000,1772.25,1779.94,1780.56,1756.41,13532793
20120222 000000,1781.98,1795.26,1798.01,1772.43,24083520
20120223 000000,1794.35,1799.64,1805.67,1791.19,23418448
20120224 000000,1801.39,1826.72,1827.04,1797.05,32001576
20120227 000000,1833.44,1828.41,1851.36,1828.04,35919727
20120228 000000,1826.9,1839.06,1843.96,1826.1,25687529
20120229 000000,1835.77,1822.77,1841.56,1819.83,20527453
20120301 000000,1814.32,1818.28,1827.66,1813.45,14237421
20120302 000000,1821.04,1843.85,1844.08,1821.04,23251539
20120305 000000,1847.45,1827.94,1850.25,1826.78,24262549
20120306 000000,1822.52,1794.26,1824.35,1792.78,23333947
20120307 000000,1777.84,1776.36,1793.73,1774.51,18853132
20120308 000000,1782.69,1798.1,1804.91,1782.69,19954715
20120309 000000,1803.91,1811.49,1811.94,1794.34,17309708
20120312 000000,1810.09,1796.94,1810.59,1785.97,20328768
20120313 000000,1795.68,1813.2,1814.13,1793.89,17035288
20120314 000000,1823.11,1776.41,1831.86,1770.51,38304463
20120315 000000,1774.56,1760.48,1783.14,1759.09,25533675
20120316 000000,1764.76,1780.08,1781.21,1754.06,19459334
20120319 000000,1775.96,1778.98,1781.08,1760.34,20652596
20120320 000000,1774.99,1755.72,1775.94,1754.81,21832446
20120321 000000,1765.73,1758.62,1775.23,1750.08,21143536
20120322 000000,1759.32,1760.33,1770.42,1749.13,16985324
20120323 000000,1756.19,1747.92,1760.25,1741.53,16381248
20120326 000000,1747.85,1749.89,1754.8,1741,11070335
20120327 000000,1756.99,1749.19,1760.75,1745.8,12325533
20120328 000000,1743.41,1708.85,1746.4,1706.26,17266635
20120329 000000,1702.06,1688.09,1709.71,1681.97,17979978
20120330 000000,1693.65,1705.63,1706.01,1690.27,15207403
20120405 000000,1698.74,1735.28,1739.44,1691.48,22842757
20120406 000000,1732.51,1737.51,1739.89,1726.5,15962621
20120409 000000,1730.45,1721.43,1735.06,1719.46,10819416
20120410 000000,1719.58,1736.24,1737.24,1702.95,12690505
20120411 000000,1721.19,1734.59,1748.3,1718.08,15347021
20120412 000000,1736.68,1770.95,1771.92,1731.77,21751090
20120413 000000,1771.3,1777.07,1785.45,1769.57,17631608
20120416 000000,1767.67,1770.68,1778.52,1764.81,12758892
20120417 000000,1769.46,1749.4,1773.55,1748.77,12103868
20120418 000000,1754.76,1789.63,1791.23,1752.37,21617548
20120419 000000,1788.75,1791.38,1797.41,1784.52,16742104
20120420 000000,1788.02,1815.88,1816.36,1786.63,23089902
20120423 000000,1812.93,1799.91,1819.79,1796.1,19034179
20120424 000000,1795.8,1808.86,1832.84,1784.26,27135605
20120425 000000,1805.5,1819.22,1823.65,1802.38,21769077
20120426 000000,1825.04,1822.21,1829.72,1813.5,18304166
20120427 000000,1823.37,1822.54,1831.55,1820.95,15916201
20120502 000000,1846.86,1862.76,1874.1,1836.27,30750650
20120503 000000,1860.54,1864.3,1868.41,1854.58,19728143
20120504 000000,1862.31,1876.66,1877.43,1852.62,22344133
20120507 000000,1864.38,1866.62,1871.39,1852.46,23963885
20120508 000000,1865.86,1862.4,1866.44,1844.97,23699313
20120509 000000,1846.72,1830.13,1847.77,1828.73,20834353
20120510 000000,1829.75,1829.61,1835.28,1822.48,18508387
20120511 000000,1826.04,1815.73,1834.59,1814.87,14797741
20120514 000000,1827.51,1800.5,1829.48,1798.29,19757730
20120515 000000,1790.72,1801.06,1802.1,1786.58,15570584
20120516 000000,1796.13,1774.24,1797.59,1772.73,16976778
20120517 000000,1776.72,1801.11,1805.69,1772.02,15729102
20120518 000000,1788.26,1775.57,1790.92,1771.28,15496933
20120521 000000,1775.29,1784.94,1795.96,1771.28,14001756
20120522 000000,1792.75,1810.41,1811.52,1791.03,15663679
20120523 000000,1806.79,1801.47,1815.96,1791.61,15626658
20120524 000000,1800.28,1789.43,1812.57,1784.94,14146977
20120525 000000,1790.45,1776.38,1795.2,1770.83,12970558
20120528 000000,1771.69,1800.91,1801.37,1763.69,18040546
20120529 000000,1800.68,1824.43,1827.63,1797.64,22215756
20120530 000000,1821.65,1818.39,1825.15,1813.44,15687089
20120531 000000,1803.24,1804.59,1813.36,1798.44,12563111
20120601 000000,1806.48,1808.53,1820.17,1803.07,14934025
20120604 000000,1790.69,1760.95,1791.61,1760.07,18926748
20120605 000000,1765.67,1763.7,1772.38,1755.53,12844826
20120606 000000,1768.02,1768.57,1776.58,1762.46,13355949
20120607 000000,1780.2,1757.77,1782.69,1754.18,12051356
20120608 000000,1766.05,1738.59,1766.05,1736.08,17721490
20120611 000000,1741.19,1756.03,1762.71,1737.56,14601954
20120612 000000,1746.59,1745.45,1753.13,1734.81,14685674
20120613 000000,1750.52,1771.42,1772.57,1744.27,14934486
20120614 000000,1764.89,1756.3,1769.95,1754.28,12532502
20120615 000000,1761,1769.49,1775.57,1750.39,15928894
20120618 000000,1778.09,1776.24,1785.78,1770.56,11639893
20120619 000000,1774.27,1764.88,1775.85,1763.78,11055393
20120620 000000,1767.05,1763.63,1775.34,1761.42,10036677
20120621 000000,1760.41,1735.34,1760.41,1730.21,13188938
20120625 000000,1729.1,1704.57,1729.46,1702.71,15713270
20120626 000000,1692.48,1700.5,1708.41,1689.99,11289206
20120627 000000,1698.86,1695.03,1708.83,1692.05,9780881
20120628 000000,1697.4,1681.38,1702.37,1680.44,9799351
20120629 000000,1677.38,1708.86,1710.45,1675.52,13733901
20120702 000000,1715.96,1706.17,1716.15,1697.34,14178706
20120703 000000,1705.82,1710.41,1723.07,1699.31,12787197
20120704 000000,1715.34,1712.94,1721.18,1706.48,10910454
20120705 000000,1702.63,1695.36,1703.61,1686.19,11493729
20120706 000000,1692.29,1711.58,1715.99,1681.04,17713291
20120709 000000,1699.41,1668.02,1708.19,1666.21,17274718
20120710 000000,1666.22,1664.42,1679.41,1661.29,11905512
20120711 000000,1661.14,1672.25,1674.98,1658.79,11690169
20120712 000000,1668.91,1680.05,1690.42,1651.25,20531501
20120713 000000,1674.05,1685.02,1698.39,1672.87,11743666
20120716 000000,1688.78,1657.62,1688.78,1656.83,12879971
20120717 000000,1653.74,1669.71,1676.75,1653.02,10192618
20120718 000000,1669.78,1665.86,1673.54,1642.12,11820610
20120719 000000,1660.56,1674.27,1687.45,1656.74,15672352
20120720 000000,1669.59,1658.3,1673.14,1653.44,12411732
20120723 000000,1646.76,1629.06,1646.76,1624.33,11275616
20120724 000000,1621.3,1632.95,1644.45,1620.93,11149863
20120725 000000,1628.64,1627.96,1639.94,1626.04,8150938
20120726 000000,1628.72,1624.46,1640.97,1622.55,10650163
20120727 000000,1630.28,1630.31,1642.07,1625.03,12220716
20120730 000000,1633.48,1625.64,1645.33,1622.69,12073818
20120731 000000,1628.02,1631.89,1643.57,1627.86,13190490
20120801 000000,1633.38,1645.62,1651.97,1632.94,11988440
20120802 000000,1641.83,1634.55,1645.96,1627.55,11196975
20120803 000000,1637.81,1641.6,1642.17,1628.48,10110264
20120806 000000,1639.76,1658.37,1661.2,1638.1,14218290
20120807 000000,1657.16,1657.91,1662.49,1653.02,13555374
20120808 000000,1659.47,1662.77,1671.49,1657.29,12333647
20120809 000000,1662.06,1671.95,1673.08,1652.98,11191154
20120810 000000,1670.58,1665.18,1675.52,1663.61,12253282
20120813 000000,1661.6,1632,1661.6,1630.2,15931938
20120814 000000,1633.08,1633.14,1636.19,1616.38,13111367
20120815 000000,1628.57,1610.41,1630.42,1609.17,9757907
20120816 000000,1608.94,1605.28,1614.01,1603.96,7574578
20120817 000000,1604.71,1606,1609.68,1595.24,8822573
20120820 000000,1594.06,1596.19,1599.46,1582.71,9221488
20120821 000000,1596.52,1598.5,1609.99,1592.04,11766242
20120822 000000,1600.11,1591.33,1602.09,1583.4,10283060
20120823 000000,1593.22,1596.57,1602.5,1585.78,12087463
20120824 000000,1594.82,1588.11,1598.07,1586.29,11203431
20120827 000000,1583.91,1557.17,1583.91,1556.53,14368404
20120828 000000,1558.17,1570.44,1578.22,1555.44,13370346
20120829 000000,1565.28,1554.4,1569.71,1553.54,12083361
20120830 000000,1542.24,1560.29,1564.62,1542.24,13603249
20120831 000000,1556.01,1551.2,1564.69,1549.9,10180339
20120903 000000,1547.77,1560.08,1567.23,1545.6,15216996
20120904 000000,1566.23,1548.04,1567.5,1543.56,13281528
20120905 000000,1544.47,1537.53,1548.34,1531.11,14240440
20120906 000000,1540.35,1550.97,1551.57,1535.97,13009580
20120907 000000,1561.36,1619.21,1634.69,1561.36,37465383
20120910 000000,1620.36,1620.03,1628.64,1612.57,22390315
20120911 000000,1613.24,1605.07,1613.24,1593.36,15694337
20120912 000000,1615.13,1607.99,1623.89,1595.53,15426787
20120913 000000,1605.77,1597.16,1611.08,1597.01,12607580
20120914 000000,1616.01,1614.7,1626,1604.17,20827569
20120917 000000,1612.55,1582.09,1615.21,1581.3,16358119
20120918 000000,1574.3,1564.98,1576.96,1560.71,11371892
20120919 000000,1565.24,1569.07,1571.68,1558.04,12346045
20120920 000000,1562.77,1540.96,1562.77,1539.22,15376603
20120921 000000,1537.12,1545.96,1557.26,1535.61,14130161
20120924 000000,1534.65,1553.97,1560.24,1528.58,13875900
20120925 000000,1550.18,1553.7,1560.98,1547.58,10336341
20120926 000000,1551.43,1541.14,1557.15,1536.96,9146014
20120927 000000,1541.55,1587.96,1600.04,1541.19,20088600
20120928 000000,1576.27,1613.09,1616.38,1575.18,22188841
20121008 000000,1611.64,1596.14,1623.09,1588,11995070
20121009 000000,1605.17,1627.66,1635.46,1605.17,18523274
20121010 000000,1623.28,1625.33,1627.38,1614.63,11822438
20121011 000000,1619.83,1615.75,1624.71,1609.89,13003582
20121012 000000,1621.83,1618.66,1636.41,1608.23,13116776
20121015 000000,1620.05,1612.95,1622.43,1603.28,9339004
20121016 000000,1611.26,1614.14,1624.48,1606.91,10256926
20121017 000000,1619.62,1617.66,1624.3,1603.35,11418780
20121018 000000,1621.05,1639.67,1643.48,1619.61,16552872
20121019 000000,1637.92,1637.77,1643.22,1635.1,11151234
20121022 000000,1628.19,1643.34,1648.08,1625.24,11542939
20121023 000000,1642.83,1625.81,1646.37,1624.22,12467079
20121024 000000,1619.95,1623.64,1631.77,1618.75,11463666
20121025 000000,1622.79,1612.95,1632.42,1611.11,13712402
20121026 000000,1614.42,1584.7,1616.35,1577.72,13999065
20121029 000000,1581.23,1571.53,1583.68,1566.95,10184829
20121030 000000,1572.55,1576.32,1586.68,1568.46,13472986
20121031 000000,1578.47,1587.05,1588.72,1573.19,13878468
20121101 000000,1589.3,1617.73,1625.78,1589.14,19249881
20121102 000000,1617.32,1626.61,1628.83,1609.38,15256004
20121105 000000,1623.76,1624.71,1634.79,1615.38,16093072
20121106 000000,1625.41,1619.74,1627.15,1597.75,13093677
20121107 000000,1617.21,1617.83,1626.21,1608.79,13237335
20121108 000000,1604.95,1591.61,1609.69,1590.91,12788451
20121109 000000,1589.52,1591.85,1598.71,1587.79,11929670
20121112 000000,1592.86,1600.88,1601.29,1587.17,13888289
20121113 000000,1600.3,1575.26,1600.3,1571.63,12393955
20121114 000000,1575.83,1581.95,1585.69,1571.55,10010013
20121115 000000,1573.59,1563.7,1579.64,1563.28,10519202
20121116 000000,1560.81,1551.56,1562.56,1542.53,11474377
20121119 000000,1550.25,1550.89,1551.58,1533.51,10594898
20121120 000000,1554.81,1540.49,1557.08,1539.38,8178309
20121121 000000,1539.89,1562.97,1563.8,1534.32,10087244
20121122 000000,1553.97,1554.75,1557.22,1547.64,7220379
20121123 000000,1559.71,1568.75,1574.48,1555.16,11417987
20121126 000000,1565.64,1563.2,1569.36,1557.75,8560923
20121127 000000,1559.46,1552.92,1563.83,1551.56,11619656
20121128 000000,1547.25,1542.07,1549.34,1538.77,11608977
20121129 000000,1541.84,1532.92,1549.16,1530.57,11426423
20121130 000000,1531.6,1547.76,1550.11,1529.03,12764586
20121203 000000,1544.59,1532.18,1557.65,1531.58,15942709
20121204 000000,1529.33,1545.95,1550.27,1528.28,13422758
20121205 000000,1544.57,1601.74,1608.11,1543.26,35083555
20121206 000000,1599.53,1600.42,1608.44,1590.04,19397373
20121207 000000,1602.3,1634.92,1637.54,1599.67,31809626
20121210 000000,1642.08,1653.28,1659.27,1640.56,30402229
20121211 000000,1648.06,1645.01,1657.65,1642.94,20039302
20121212 000000,1645.63,1657.13,1659.66,1642.79,20131344
20121213 000000,1651.67,1635.63,1654.79,1634.63,16461029
20121214 000000,1637.61,1728.06,1728.82,1637.61,47748303
20121217 000000,1732.9,1738.85,1750.1,1732.64,38227780
20121218 000000,1734.95,1744.85,1768.37,1725.56,34703474
20121219 000000,1740.28,1744.02,1759.72,1736.47,25016549
20121220 000000,1735.8,1751.94,1757.8,1725.85,25798834
20121221 000000,1753.25,1737.99,1769.77,1732.99,25337049
20121224 000000,1733.41,1746.44,1759.67,1731.84,19109019
20121225 000000,1739.74,1798.88,1808.34,1734.6,36399072
20121226 000000,1796.6,1800.56,1806.08,1792.85,25512386
20121227 000000,1805.83,1786.78,1816.9,1785.86,24965547
20121228 000000,1789.69,1817.85,1819.65,1789.42,26285552
20121231 000000,1821.98,1857.68,1858.32,1821.98,32880988
20130104 000000,1885.96,1870.5,1899.88,1849.78,39205649
20130107 000000,1865.06,1880.26,1892.13,1857.28,28529499
20130108 000000,1879.85,1857.69,1883.14,1846.29,25348552
20130109 000000,1851.61,1855.34,1861.37,1839.01,25102113
20130110 000000,1854.99,1855.49,1875.58,1843.34,25129345
20130111 000000,1857.77,1818.98,1863.27,1810.84,26437823
20130114 000000,1811.31,1893.1,1900.41,1811.07,35861754
20130115 000000,1892.51,1900.05,1907.65,1889.69,32659328
20130116 000000,1895.23,1877,1898.23,1851.33,31643989
20130117 000000,1871.64,1854.94,1872.15,1844.45,23301845
20130118 000000,1867.76,1886.79,1897.61,1854.66,25629170
20130121 000000,1890.85,1898.44,1899,1871.67,31428562
20130122 000000,1895,1898.5,1917.46,1878.45,41290890
20130123 000000,1890.69,1910.14,1911.2,1885.27,28708680
20130124 000000,1909.92,1900.18,1961.98,1885.46,46362517
20130125 000000,1898.28,1886.45,1905.38,1881.13,21809224
20130128 000000,1890.89,1957.4,1958.2,1890.89,40011939
20130129 000000,1959.8,1982.62,1993.19,1950.48,41983989
20130130 000000,1984.92,1989.31,1991.66,1969.78,40256772
20130131 000000,1992.48,1993.25,2000.65,1976.7,37917418
20130201 000000,1984.96,2055.72,2058.05,1979.1,43939580
20130204 000000,2068.02,2065.39,2087.93,2050.69,55089818
20130205 000000,2044.16,2068.95,2076.93,2035.37,50456802
20130206 000000,2069.34,2078.49,2088.45,2063.99,35202126
20130207 000000,2074.48,2048.57,2077.48,2014.75,43496464
20130208 000000,2044.14,2042.42,2061.01,2022.89,34424608
20130218 000000,2051.92,2014.58,2055.41,2013.22,32958719
20130219 000000,2011.39,1981.07,2018.91,1971.43,31312885
20130220 000000,1982.43,1978.3,1984.32,1948.7,29397312
20130221 000000,1955.17,1897.9,1955.17,1876.32,44900040
20130222 000000,1895.43,1883.47,1902.66,1878.34,25565221
20130225 000000,1893.44,1890.77,1912.03,1879.84,22271335
20130226 000000,1874.05,1865.13,1916.76,1863.01,36884580
20130227 000000,1871.44,1889.48,1907.2,1869.51,28667309
20130228 000000,1906.12,1956.61,1957.49,1886.74,39611086
20130301 000000,1955.73,1944.42,1963.6,1911.66,32482814
20130304 000000,1904.43,1841.62,1904.95,1828.55,48133501
20130305 000000,1844.29,1916.71,1917.18,1843.16,40242321
20130306 000000,1925.52,1933.7,1943.93,1907.62,36144745
20130307 000000,1922.93,1902.37,1937.95,1881.67,32461904
20130308 000000,1906.35,1901.48,1917.05,1889.38,23858347
20130311 000000,1895.05,1879.82,1899.31,1867.37,19386327
20130312 000000,1878.54,1854.62,1900.36,1837.83,28375102
20130313 000000,1853.02,1835.61,1860.06,1827.65,21946981
20130314 000000,1830.71,1838.36,1850.43,1824.13,20720849
20130315 000000,1835.61,1841.32,1894.25,1815.37,38325471
20130318 000000,1829.39,1811.24,1841.91,1809.44,25927284
20130319 000000,1813.32,1830.96,1836.03,1805.56,21901416
20130320 000000,1833.36,1905.77,1905.9,1833.36,40866175
20130321 000000,1906.85,1902.3,1912.96,1890.54,26519125
20130322 000000,1900.15,1904.46,1913.27,1893.17,20038064
20130325 000000,1913.79,1901.93,1927.37,1898.27,23625148
20130326 000000,1891.31,1861.26,1894.66,1852.16,28406639
20130327 000000,1863.52,1868.44,1891.28,1854.82,23942410
20130328 000000,1816.85,1791.64,1816.85,1782.23,44979129
20130329 000000,1791.57,1793.19,1797.38,1774.92,25793779
20130401 000000,1781.79,1784.07,1796.29,1779.1,17725718
20130402 000000,1785.57,1783.22,1805.74,1771.37,22046604
20130403 000000,1787.98,1789.67,1805.01,1782.79,18750240
20130408 000000,1755.76,1773.1,1775.34,1747.66,19582654
20130409 000000,1776.83,1788.63,1800.57,1776.83,19777794
20130410 000000,1787.74,1787.93,1794.22,1775.61,17215201
20130411 000000,1802.51,1784.13,1808.29,1782.9,16193326
20130412 000000,1783.09,1774.51,1794.33,1773.5,14354895
20130415 000000,1768.21,1759.8,1777.14,1754.7,17433015
20130416 000000,1746.31,1772.64,1774.07,1739.22,22379943
20130417 000000,1769.81,1761.62,1774.49,1747.41,16511135
20130418 000000,1745.94,1768.15,1772.61,1740.26,17537744
20130419 000000,1772.64,1827.98,1836.61,1771.5,33057170
20130422 000000,1820.03,1823.95,1830.99,1814.87,21621229
20130423 000000,1828.09,1760.68,1828.09,1759.42,23227788
20130424 000000,1764.03,1793.89,1809.13,1755.44,22392291
20130425 000000,1786.86,1778.29,1800.56,1762.17,20584645
20130426 000000,1786.64,1766.04,1793.95,1760.22,16714033
20130502 000000,1758.38,1763.05,1766.14,1745.57,17926222
20130503 000000,1770.69,1795.49,1821.38,1770.32,24561653
20130506 000000,1804.89,1816.6,1826.19,1801.36,21997266
20130507 000000,1812.03,1817.93,1824.51,1800.27,19382042
20130508 000000,1826.43,1824.38,1842.13,1814.96,21146420
20130509 000000,1825.38,1807.86,1826.97,1794.42,19442053
20130510 000000,1804.18,1819.12,1823.47,1798.99,16322284
20130513 000000,1819.56,1810.72,1823.04,1800.31,17360638
20130514 000000,1806.18,1785.57,1807.04,1776.69,18312642
20130515 000000,1787.84,1789.43,1795.38,1781.22,12433946
20130516 000000,1785.71,1821.45,1822.67,1770.41,24404904
20130517 000000,1819.52,1843.81,1849.88,1810.32,27563300
20130520 000000,1848.32,1861.25,1877.27,1841.42,29655707
20130521 000000,1858.14,1851.08,1863.03,1840.2,19781473
20130522 000000,1850.75,1858.2,1862.73,1847.47,19133827
20130523 000000,1849.26,1823.74,1855.03,1822.37,20471737
20130524 000000,1831.72,1829.14,1842.86,1814.57,16197644
20130527 000000,1825.22,1827.26,1838.85,1821.16,17878808
20130528 000000,1827.6,1870.09,1870.25,1821.24,30700597
20130529 000000,1873.08,1861.7,1882.75,1860.4,26003403
20130530 000000,1855.76,1855.46,1866.9,1848.56,20551810
20130531 000000,1859.24,1841.37,1865.55,1839.35,17447055
20130603 000000,1840.4,1838.64,1854.38,1833.84,17088020
20130604 000000,1837.64,1819.5,1837.64,1815.69,18492950
20130605 000000,1818.81,1806.82,1820.12,1799.74,13815322
20130606 000000,1801.49,1784.7,1803.81,1782.48,14978733
20130607 000000,1783.86,1760.22,1793.13,1755.6,19886841
20130613 000000,1733.14,1700.8,1733.14,1679.66,25370672
20130614 000000,1703.08,1704.15,1706.96,1692.31,18278298
20130617 000000,1709.48,1692.48,1712.94,1689.49,14645073
20130618 000000,1701.23,1704.22,1711.06,1690.12,14008001
20130619 000000,1697.6,1687.61,1697.6,1668.07,15878339
20130620 000000,1677.93,1631.55,1677.93,1629.75,18641448
20130621 000000,1606.97,1633.16,1645.93,1598.47,21187090
20130624 000000,1625.44,1525.17,1625.44,1524.28,33274220
20130625 000000,1508.52,1526.8,1529.38,1422.98,40517109
20130626 000000,1529.05,1509.68,1529.05,1487.31,28545153
20130627 000000,1511.49,1512.2,1530.16,1498.28,26498660
20130628 000000,1504.43,1552.38,1562.39,1497.44,31115161
20130701 000000,1539.78,1549.37,1551.11,1520.7,20650950
20130702 000000,1546.85,1541.34,1551.27,1519.44,22162322
20130703 000000,1530.66,1522.91,1530.66,1501.08,22903120
20130704 000000,1511.52,1535.32,1550.08,1503.45,23661680
20130705 000000,1538.39,1542.05,1556.59,1535.71,20566047
20130708 000000,1518.88,1506.73,1528.96,1502.24,19321461
20130709 000000,1505.91,1505.3,1513.33,1497.51,15615241
20130710 000000,1505.71,1546.74,1547.31,1500.77,23561411
20130711 000000,1555.28,1635.66,1653.59,1555.28,53675007
20130712 000000,1626.55,1587.59,1634.34,1585.51,34331760
20130715 000000,1599.04,1604.66,1631.99,1582.83,28001253
20130716 000000,1597.33,1606.34,1606.74,1579.45,21244408
20130717 000000,1602.48,1582.14,1612.57,1581.74,22297155
20130718 000000,1575.67,1549.35,1583.31,1547.09,20540311
20130719 000000,1551.3,1511.4,1557.7,1508.28,24139401
20130722 000000,1493.99,1514.05,1515.15,1485.06,19730656
20130723 000000,1520.58,1555.84,1569.73,1514.21,26842149
20130724 000000,1541.93,1532.35,1550.85,1512.97,22081387
20130725 000000,1537.73,1529.3,1548.2,1522.23,18748654
20130726 000000,1521.59,1521.61,1529.1,1512.61,13093462
20130729 000000,1505.68,1484.21,1505.68,1478.2,18891476
20130730 000000,1490.82,1500.94,1524.43,1483.57,18855543
20130731 000000,1518.83,1504.17,1535.85,1499.55,15876203
20130801 000000,1513.8,1537.81,1541.16,1508.81,20127161
20130802 000000,1550.89,1536.51,1558.83,1533.94,18107104
20130805 000000,1540.49,1554.19,1554.29,1533,15325227
20130806 000000,1547.61,1556.3,1564.48,1533.24,19475816
20130807 000000,1554.88,1551.16,1575.69,1548.49,21552891
20130808 000000,1548.41,1544.62,1561.34,1538.61,15085552
20130809 000000,1554.76,1553.04,1562.25,1533.22,21720508
20130812 000000,1560.16,1610.27,1610.81,1557.56,36806351
20130813 000000,1610.79,1619.74,1621.89,1602.93,26353714
20130814 000000,1622.21,1610.22,1643,1605.28,23697562
20130815 000000,1608.62,1595.15,1624.33,1593.69,19520467
20130816 000000,1590.92,1592.79,1711.43,1573.72,52755401
20130819 000000,1576.57,1608.86,1617.33,1574.02,26773638
20130820 000000,1603.39,1594.54,1628.68,1588.22,27386048
20130821 000000,1601.3,1588.08,1602.94,1575.46,18370623
20130822 000000,1582.33,1582.62,1606.35,1578.31,17755033
20130823 000000,1591.75,1566.29,1595.94,1543,21106777
20130826 000000,1573.22,1601.38,1604.25,1566.02,23026029
20130827 000000,1598.74,1602,1609.06,1589.05,19215167
20130828 000000,1591.35,1592.87,1603.95,1577.49,27955865
20130829 000000,1604.28,1588.15,1607.02,1580.81,20597219
20130830 000000,1586.52,1589.78,1599.87,1575.77,23615249
20130902 000000,1594.99,1591.93,1601.14,1579.72,24759173
20130903 000000,1596.47,1614.54,1615.13,1591.21,25420372
20130904 000000,1612.5,1613.54,1620.15,1608.9,21894366
20130905 000000,1615.53,1609.6,1616.7,1606.31,16708930
20130906 000000,1604.77,1625.85,1630.3,1604.2,23507104
20130909 000000,1643.18,1713.39,1720.03,1643.18,66381022
20130910 000000,1720.39,1737.58,1738.35,1704.64,61578337
20130911 000000,1745.5,1741.32,1765.94,1736.19,56354686
20130912 000000,1741.49,1772.66,1798.96,1726.1,60270647
20130913 000000,1764.03,1749.24,1776.5,1742.98,38737326
20130916 000000,1763.92,1738.25,1765.47,1722.67,47366615
20130917 000000,1744.39,1698.63,1748.71,1697.11,41514179
20130918 000000,1698.61,1700.59,1710.47,1680.68,29026425
20130923 000000,1707.9,1713.08,1716.09,1694.94,28648254
20130924 000000,1709.99,1673.56,1710.11,1660.22,34495464
20130925 000000,1671.54,1661.61,1687.13,1658.02,24792636
