Date,Open,Close,High,Low,Volume
20100104 000000,3289.75,3243.76,3295.28,3243.32,109447927
20100105 000000,3254.468,3282.179,3290.51,3221.46,126115066
20100106 000000,3277.517,3254.215,3295.87,3253.04,123651384
20100107 000000,3253.991,3192.776,3268.82,3176.71,128652827
20100108 000000,3177.259,3195.997,3198.92,3149.02,98377147
20100111 000000,3301.611,3212.75,3306.75,3197.33,136327216
20100112 000000,3205.705,3273.966,3275.2,3180.09,140655241
20100113 000000,3204.976,3172.658,3232.82,3165.49,158344278
20100114 000000,3183.381,3215.55,3219.02,3165.6,135954504
20100115 000000,3217.19,3224.152,3241.82,3197.22,120541135
20100118 000000,3213.637,3237.098,3238.24,3202.21,135067238
20100119 000000,3242.216,3246.874,3268.81,3236.84,129943532
20100120 000000,3252.037,3151.85,3255.13,3148.33,158243112
20100121 000000,3154.189,3158.863,3176.15,3126.9,114337079
20100122 000000,3118.724,3128.588,3147.83,3062.63,137758538
20100125 000000,3103.32,3094.411,3137,3092.93,78361862
20100126 000000,3094.848,3019.394,3107.2,3001.96,93507092
20100127 000000,3020.54,2986.607,3028.65,2972.63,76552214
20100128 000000,2985.214,2994.143,3006.04,2963.89,73365767
20100129 000000,2979.743,2989.292,3024.85,2968.45,80475875
20100201 000000,2981.374,2941.36,2981.37,2912.89,88147114
20100202 000000,2955.753,2934.713,2990.75,2930.56,82485789
20100203 000000,2945.034,3003.835,3005.13,2890.02,101022537
20100204 000000,2983.05,2995.308,3015.13,2968.68,99918364
20100205 000000,2936.197,2939.402,2959.23,2918.91,97274989
20100208 000000,2936.452,2935.174,2954.27,2922.19,63299582
20100209 000000,2932.09,2948.842,2957.47,2929.21,62282207
20100210 000000,2967.138,2982.5,2983.18,2958.22,55588005
20100211 000000,2985.082,2985.499,3001.64,2976.08,56646305
20100212 000000,2996.088,3018.133,3018.86,2993.44,56092124
20100222 000000,3016.703,3003.398,3026.66,3002.81,68505143
20100223 000000,2998.907,2982.575,2998.91,2938.75,80392858
20100224 000000,2964.984,3022.177,3023.74,2955.07,92918962
20100225 000000,3026.656,3060.618,3063,3022.37,119670781
20100226 000000,3053.498,3051.943,3067.53,3041.69,101296291
20100301 000000,3057.006,3087.842,3093.09,3054.55,111038878
20100302 000000,3089.706,3073.108,3095.99,3060.96,105327647
20100303 000000,3074.099,3097.005,3098.46,3061.47,117156519
20100304 000000,3098.069,3023.373,3102.4,3016.22,126383889
20100305 000000,3026.639,3031.065,3044.17,3011.09,92259665
20100308 000000,3036.415,3053.232,3058.83,3030.91,81011950
20100309 000000,3053.26,3069.141,3084.85,3028.69,92381803
20100310 000000,3067.15,3048.927,3085.99,3034.74,84612953
20100311 000000,3050.644,3051.282,3070.93,3025.31,79872195
20100312 000000,3051.474,3013.412,3057.52,3011.97,71418912
20100315 000000,3010.722,2976.939,3013.52,2963.49,63749768
20100316 000000,2974.487,2993.838,2993.84,2963.44,59627991
20100317 000000,2999.815,3050.479,3050.76,2994.89,87085699
20100318 000000,3053.158,3046.089,3063.59,3035.02,91379124
20100319 000000,3046.749,3067.75,3069.66,3031.02,88481189
20100322 000000,3069.66,3074.576,3083.34,3061.76,96499411
20100323 000000,3076.957,3053.125,3082.97,3051.21,92867190
20100324 000000,3058.928,3056.808,3076.75,3052.21,89266365
20100325 000000,3051.356,3019.176,3051.36,3012.31,90190542
20100326 000000,3017.215,3059.715,3067.71,3009.91,93077716
20100329 000000,3076.048,3123.798,3130.28,3071.69,131895114
20100330 000000,3123.832,3128.468,3132.58,3113.77,102431515
20100331 000000,3129.574,3109.105,3130.11,3101.76,101143351
20100401 000000,3111.935,3147.416,3148.34,3111.93,126779213
20100402 000000,3154.77,3157.957,3159.6,3141.87,122789383
20100406 000000,3170.612,3158.681,3177.97,3141.93,116814703
20100407 000000,3156.314,3148.222,3161.08,3132.24,103521570
20100408 000000,3143.451,3118.709,3143.83,3110.26,114643389
20100409 000000,3118.926,3145.347,3146.46,3114.79,105425960
20100412 000000,3151.888,3129.263,3156.21,3111.9,137962701
20100413 000000,3129.692,3161.251,3173.634,3101.483,143982040
20100414 000000,3161.551,3166.183,3167.66,3145.55,106435847
20100415 000000,3168.139,3164.966,3181.66,3135.99,106263908
20100416 000000,3159.672,3130.302,3159.67,3121.37,80934918
20100419 000000,3096.785,2980.297,3096.78,2977.77,129360505
20100420 000000,2980.081,2979.533,2998.91,2941.35,101732249
20100421 000000,2984.618,3033.278,3034.33,2972.1,116308514
20100422 000000,3021.289,2999.484,3023.64,2978.46,121726664
20100423 000000,2995.568,2983.537,3015.63,2966.78,103518713
20100426 000000,2988.077,2969.503,2996.83,2965.83,89146675
20100427 000000,2962.145,2907.928,2962.15,2866.34,108271273
20100428 000000,2883.167,2900.331,2916.68,2865.47,83749411
20100429 000000,2912.196,2869.139,2928.93,2867.94,89344434
20100430 000000,2867.649,2870.611,2875.81,2820.95,88734444
20100504 000000,2821.354,2835.277,2862.55,2809.13,66079844
20100505 000000,2804.514,2857.151,2857.29,2770.33,95340578
20100506 000000,2838.951,2739.702,2838.95,2735,92649316
20100507 000000,2685.992,2688.383,2732.18,2665.81,92026260
20100510 000000,2690.859,2698.757,2713.06,2646.59,81854050
20100511 000000,2745.604,2647.574,2751.07,2638.53,87897107
20100512 000000,2628.019,2655.714,2668.12,2604.2,82544160
20100513 000000,2653.579,2710.507,2711.07,2646.9,83077733
20100514 000000,2692.096,2696.629,2712.86,2677.19,73368024
20100517 000000,2663.882,2559.931,2663.88,2557.24,82648326
20100518 000000,2555.141,2594.783,2603.32,2529.63,82792386
20100519 000000,2581.63,2587.807,2623.96,2554.98,71372186
20100520 000000,2571.54,2555.94,2609.64,2551.45,66390044
20100521 000000,2492.575,2583.522,2584.45,2481.97,83856090
20100524 000000,2596.318,2673.423,2680.49,2596.32,112497272
20100525 000000,2654.359,2622.63,2659.74,2609.09,93269050
20100526 000000,2620.853,2625.793,2644.94,2610.51,68710464
20100527 000000,2615.105,2655.918,2662.08,2583.55,87883569
20100528 000000,2680.403,2655.767,2686.54,2641.41,86947998
20100531 000000,2647.868,2592.147,2665.39,2591.53,78743882
20100601 000000,2577.763,2568.283,2598.9,2534.27,74666113
20100602 000000,2548.542,2571.423,2572.34,2521.06,64866634
20100603 000000,2575.77,2552.656,2596.14,2551.53,69502328
20100604 000000,2536.231,2553.593,2556.97,2527.87,56518495
20100607 000000,2508.329,2511.729,2527.1,2491.66,65697988
20100608 000000,2510.084,2513.947,2531.88,2491.65,63032468
20100609 000000,2523.879,2583.87,2589.47,2501.12,96030984
20100610 000000,2561.549,2562.58,2581.05,2554.79,74583964
20100611 000000,2574.899,2569.942,2590.98,2566.62,66519280
20100617 000000,2588.965,2560.245,2595.51,2559.72,54957039
20100618 000000,2556.602,2513.222,2568.86,2505.33,67218453
20100621 000000,2517.292,2586.21,2587.34,2504.32,78554425
20100622 000000,2579.631,2588.698,2598.35,2572.96,63681459
20100623 000000,2576.343,2569.872,2593.67,2546.52,58776822
20100624 000000,2563.639,2566.745,2586.9,2554.34,48856571
20100625 000000,2556.54,2552.817,2572.83,2534.27,50078852
20100628 000000,2550.649,2535.278,2561.49,2528.39,43203938
20100629 000000,2534.496,2427.053,2541.14,2425.93,73744904
20100630 000000,2409.542,2398.37,2411.44,2382.36,55210569
20100701 000000,2393.947,2373.792,2410.77,2371.78,49967686
20100702 000000,2371.323,2382.901,2386.4,2319.74,68329570
20100705 000000,2358.757,2363.947,2378.09,2335.57,47996452
20100706 000000,2358.284,2409.424,2409.78,2356.55,61364295
20100707 000000,2407.665,2421.117,2421.68,2392.57,56110700
20100708 000000,2429.676,2415.15,2436.28,2402,54485954
20100709 000000,2416.58,2470.923,2485.6,2398.68,85890148
20100712 000000,2468.54,2490.72,2501.02,2455.81,82922349
20100713 000000,2468.69,2450.286,2468.69,2439.24,66327019
20100714 000000,2456.103,2470.44,2494.59,2456.1,72946145
20100715 000000,2465.989,2424.304,2487.24,2423.65,105539239
20100716 000000,2414.681,2424.271,2428.46,2389.07,70793303
20100719 000000,2399.58,2475.421,2484.19,2392.27,88838962
20100720 000000,2477.753,2528.73,2530.33,2477.46,118598374
20100721 000000,2529.619,2535.394,2553.45,2520.15,114247832
20100722 000000,2525.976,2562.406,2563.24,2522.2,105934217
20100723 000000,2566.851,2572.028,2579.52,2549.24,114373149
20100726 000000,2576.372,2588.683,2589.48,2556.47,93326486
20100727 000000,2581.59,2575.368,2588,2565.64,86605236
20100728 000000,2574.322,2633.663,2636,2564.16,128979538
20100729 000000,2635.048,2648.116,2656.41,2623.94,139123605
20100730 000000,2642.852,2637.503,2643.03,2614.73,94773788
20100802 000000,2635.807,2672.516,2675.76,2633.65,112944633
20100803 000000,2678.791,2627.002,2681.79,2626.72,127971094
20100804 000000,2620.499,2638.522,2638.9,2589.99,112123737
20100805 000000,2636.243,2620.757,2640.59,2606.62,113514382
20100806 000000,2618.713,2658.392,2659.41,2598.91,120927286
20100809 000000,2656.36,2672.53,2676.09,2650.4,119964750
20100810 000000,2672.793,2595.274,2675.31,2594.34,127010021
20100811 000000,2587.615,2607.497,2618.45,2586.02,86941461
20100812 000000,2584.919,2575.475,2608.76,2570.96,92675203
20100813 000000,2576.687,2606.7,2607.03,2564.84,88820450
20100816 000000,2603.792,2661.708,2665.31,2596.77,125862823
20100817 000000,2663.184,2671.893,2677.57,2654.01,122638294
20100818 000000,2674.501,2666.301,2687.76,2654.41,136254348
20100819 000000,2669.431,2687.979,2701.93,2659.3,128441613
20100820 000000,2677.019,2642.307,2683.29,2636.91,116172184
20100823 000000,2637.82,2639.366,2656.12,2629.71,88136539
20100824 000000,2636.532,2650.307,2667.17,2614.56,107243639
20100825 000000,2634.95,2596.58,2645.503,2595.728,109695828
20100826 000000,2604.88,2603.48,2616.96,2590.61,80313857
20100827 000000,2602.5,2610.74,2613.49,2588.64,70466094
20100830 000000,2622.27,2652.66,2656.35,2620.19,110479525
20100831 000000,2644.79,2638.8,2647.25,2626.79,110890245
20100901 000000,2641.05,2622.88,2662.88,2604.49,127164940
20100902 000000,2646.89,2655.78,2659.98,2636.42,124076238
20100903 000000,2658.13,2655.39,2660.54,2631.85,129456526
20100906 000000,2667.2,2696.25,2698.6,2664.24,144209066
20100907 000000,2698.22,2698.36,2704.93,2679.02,112231539
20100908 000000,2687.71,2695.29,2695.84,2674.32,113519409
20100909 000000,2698.64,2656.35,2698.64,2651.6,132989434
20100910 000000,2657.24,2663.21,2667.84,2628.83,113041151
20100913 000000,2665.66,2688.32,2696.67,2660.61,117918914
20100914 000000,2694.07,2688.52,2703.78,2678.97,120712410
20100915 000000,2688.39,2652.5,2688.49,2645.86,122039815
20100916 000000,2646.92,2602.47,2653.27,2583.34,118998200
20100917 000000,2607.55,2598.69,2615.08,2592.53,83171357
20100920 000000,2601.48,2588.71,2607.35,2573.63,79469519
20100921 000000,2593.76,2591.55,2601.1,2580.18,58101406
20100927 000000,2600.54,2627.97,2629.04,2597.14,76844658
20100928 000000,2625.33,2611.35,2625.33,2607.02,93117430
20100929 000000,2608.92,2610.68,2634.12,2603.93,88618663
20100930 000000,2599.72,2655.66,2656,2597.6,89580361
20101008 000000,2681.25,2738.74,2747.8,2677.99,135759543
20101011 000000,2755.03,2806.94,2823.6,2755.03,207535265
20101012 000000,2795.76,2841.41,2843.43,2782.34,167428327
20101013 000000,2842.14,2861.36,2862.03,2826.22,185281671
20101014 000000,2881.55,2879.64,2919.41,2864.52,229461709
20101015 000000,2863.74,2971.16,2971.16,2858.22,236568558
20101018 000000,2985.46,2955.23,3026.1,2944.72,263316938
20101019 000000,2949.63,3001.85,3002.37,2931.91,170667828
20101020 000000,2947.51,3003.95,3041.15,2942.5,207804424
20101021 000000,3009.23,2983.53,3018.24,2958.55,161436141
20101022 000000,2976.75,2975.04,2997.62,2954.62,147079881
20101025 000000,2979.71,3051.42,3051.54,2959.3,192114243
20101026 000000,3065.84,3041.54,3073.38,3017.82,198778908
20101027 000000,3031.65,2997.05,3056.4,2988.87,176268280
20101028 000000,2989.29,2992.58,3007.01,2969.3,143537933
20101029 000000,2993.3,2978.83,2996.77,2955.48,147109754
20101101 000000,2986.89,3054.02,3054.05,2986.89,186243180
20101102 000000,3061.63,3045.43,3089.57,3029.32,224947283
20101103 000000,3044.02,3030.99,3069.07,3017.1,189848032
20101104 000000,3035.37,3086.94,3087.42,3035.37,176857096
20101105 000000,3129.87,3129.5,3142.59,3105.92,211955803
20101108 000000,3140.4,3159.51,3160.7,3124.09,205417960
20101109 000000,3159.02,3135,3159.02,3110.34,192455746
20101110 000000,3120.44,3115.36,3124.26,3093.88,185052423
20101111 000000,3108.51,3147.74,3186.72,3102.77,210274743
20101112 000000,3121.92,2985.44,3150.15,2975.16,233084958
20101115 000000,2984.87,3014.41,3016.13,2939.68,153152448
20101116 000000,3007.64,2894.54,3007.64,2885.75,171089373
20101117 000000,2852.48,2838.86,2891.05,2824.12,123780261
20101118 000000,2855.6,2865.45,2873.7,2827.18,102226182
20101119 000000,2879.66,2888.57,2888.75,2806.64,123778460
20101122 000000,2861.61,2884.37,2904.97,2852.77,127117716
20101123 000000,2872.17,2828.28,2872.17,2791.58,116311956
20101124 000000,2794.86,2859.94,2861.49,2794.86,116156238
20101125 000000,2875.86,2898.26,2901.68,2856.96,131608453
20101126 000000,2890.29,2871.7,2894.42,2851.96,110866191
20101129 000000,2861.15,2866.36,2878.83,2841.79,102452542
20101130 000000,2863.41,2820.18,2881.16,2758.92,139324863
20101201 000000,2810.54,2823.45,2834.2,2795.81,81263296
20101202 000000,2860.46,2843.61,2870.81,2841.47,104195755
20101203 000000,2846.73,2842.43,2853.4,2822.74,83521010
20101206 000000,2850.38,2857.18,2871.41,2831.7,89773055
20101207 000000,2843.77,2875.86,2884.53,2809.11,86785497
20101208 000000,2868.73,2848.55,2880.56,2843.94,86707379
20101209 000000,2837.61,2810.95,2854.7,2808.51,94622552
20101210 000000,2798.74,2841.04,2850.42,2792.52,80496108
20101213 000000,2850.32,2922.95,2923.77,2847.66,128878468
20101214 000000,2928.3,2927.08,2933.41,2912.42,120944936
20101215 000000,2927.26,2911.41,2939.05,2905.65,109462489
20101216 000000,2908.86,2898.14,2921.27,2891.86,87606313
20101217 000000,2896.77,2893.74,2898.81,2881,73677136
20101220 000000,2901.47,2852.92,2911.56,2804.56,113755495
20101221 000000,2857.59,2904.11,2908.17,2846.63,106825623
20101222 000000,2910.73,2877.9,2917.2,2867.05,98325557
20101223 000000,2874.2,2855.22,2893.71,2849.84,89002488
20101224 000000,2841.35,2835.16,2853.49,2813.5,81216848
20101227 000000,2842.81,2781.4,2876.81,2774.54,97807278
20101228 000000,2768.03,2732.99,2775.15,2730.41,84332632
20101229 000000,2735.48,2751.53,2753.02,2721.48,63941278
20101230 000000,2751.97,2759.57,2768.13,2724.54,73172046
20101231 000000,2759.16,2808.08,2808.93,2758.13,83350214
20110104 000000,2825.33,2852.65,2855.4,2810.11,110072791
20110105 000000,2833.12,2838.59,2850.49,2824.3,104415282
20110106 000000,2838.44,2824.2,2853.88,2816.95,84705616
20110107 000000,2820.67,2838.8,2868,2807.87,113129568
20110110 000000,2832.62,2791.81,2847.36,2786.86,90780872
20110111 000000,2783.48,2804.05,2810.76,2770.34,80553780
20110112 000000,2811.78,2821.3,2828.47,2788.13,79246117
20110113 000000,2830.53,2827.71,2837.53,2810.87,74886265
20110114 000000,2817.05,2791.34,2817.05,2780.44,76753880
20110117 000000,2772.45,2706.66,2780.94,2698.78,92519113
20110118 000000,2696.15,2708.98,2715.41,2683.37,60377276
20110119 000000,2707.82,2758.1,2759.6,2700.81,78493169
20110120 000000,2752.8,2677.65,2752.8,2676.13,86047191
20110121 000000,2668.68,2715.29,2746.18,2667.29,95639038
20110124 000000,2716.52,2695.72,2736.11,2690.65,87920807
20110125 000000,2691.69,2677.43,2701.04,2661.45,69481412
20110126 000000,2677.17,2708.81,2710.74,2676.77,60750899
20110127 000000,2690.82,2749.15,2753,2677.21,105569163
20110128 000000,2741.31,2752.75,2759.44,2733.29,85427992
20110131 000000,2751.53,2790.69,2790.92,2748.54,91502814
20110201 000000,2795.07,2798.96,2805.05,2785.3,73350092
20110209 000000,2778.7,2774.06,2804.21,2764.87,87257788
20110210 000000,2769.65,2818.16,2819.06,2760.18,97919763
20110211 000000,2815.12,2827.33,2835.41,2807.6,107758171
20110214 000000,2828.57,2899.13,2906.26,2828.57,154242970
20110215 000000,2900.43,2899.24,2934.47,2892.64,152449898
20110216 000000,2893.68,2923.9,2924.19,2882.55,127805697
20110217 000000,2929.25,2926.96,2939.28,2905.03,130415498
20110218 000000,2924.23,2899.79,2924.23,2890.26,113775463
20110221 000000,2886.54,2932.25,2932.82,2884.19,118855883
20110222 000000,2941.32,2855.52,2944.41,2851.62,153004622
20110223 000000,2844.99,2862.63,2868.48,2839.2,111083059
20110224 000000,2861.39,2878.6,2881.54,2854.56,109772588
20110225 000000,2876.78,2878.56,2890.32,2848.65,100094039
20110228 000000,2880.17,2905.05,2906.17,2861.82,118705763
20110301 000000,2906.28,2918.92,2931.58,2901.55,136555048
20110302 000000,2905.51,2913.81,2924.96,2883.57,133442258
20110303 000000,2918.73,2902.98,2937.56,2900.76,150488884
20110304 000000,2902.19,2942.31,2944.46,2898.08,118277241
20110307 000000,2952.72,2996.21,3000.43,2952.72,160105884
20110308 000000,2996.73,2999.94,3001.62,2976.6,126681154
20110309 000000,3002.55,3002.15,3012.04,2989.34,124790735
20110310 000000,2995.77,2957.14,2995.77,2954.37,123799889
20110311 000000,2942.42,2933.8,2966.98,2927.68,115994480
20110314 000000,2923.98,2937.63,2939.65,2914.46,116910618
20110315 000000,2927.98,2896.26,2927.98,2850.95,154951951
20110316 000000,2894.25,2930.8,2934.02,2894.25,130777237
20110317 000000,2906.96,2897.3,2935.62,2885.65,137797827
20110318 000000,2920.81,2906.89,2930.61,2900.87,100637335
20110321 000000,2913.91,2909.14,2927.07,2895.15,96760275
20110322 000000,2917.69,2919.14,2923.39,2884.75,95117457
20110323 000000,2919.02,2948.48,2950.42,2911.63,112603475
20110324 000000,2949.85,2946.71,2958.66,2942.13,108955979
20110325 000000,2948.54,2977.81,2985.08,2946.7,136396367
20110328 000000,2985.36,2984,3005.78,2979.2,156016878
20110329 000000,2979.86,2958.08,2994.17,2953.54,168543246
20110330 000000,2955.45,2955.77,2968.18,2935.75,126493548
20110331 000000,2954.65,2928.11,2961.63,2914.38,108935611
20110401 000000,2932.48,2967.41,2967.85,2924.39,99844094
20110406 000000,2964.21,3001.36,3005.24,2963.9,141650613
20110407 000000,3003.2,3007.91,3012.29,2990.31,124734591
20110408 000000,3005.37,3030.02,3031.1,2998.34,114337794
20110411 000000,3037.91,3022.75,3059.57,3019.89,147189576
20110412 000000,3012.79,3021.37,3039.12,3003.45,145990547
20110413 000000,3006.83,3050.4,3050.4,2994.47,128202655
20110414 000000,3049.67,3042.64,3058.24,3036.73,129487107
20110415 000000,3036.34,3050.53,3062.53,3020.16,128530989
20110418 000000,3040.53,3057.33,3067.46,3037.19,137488739
20110419 000000,3038.81,2999.04,3038.81,2996.22,141896394
20110420 000000,3005.98,3007.04,3019.12,2992.67,119741657
20110421 000000,3021.77,3026.67,3035.47,3012.54,121510664
20110422 000000,3025.7,3010.52,3032.97,3004.47,118525613
20110425 000000,3003.03,2964.95,3003.61,2964.64,117316622
20110426 000000,2956.95,2938.98,2970.28,2931.5,95154819
20110427 000000,2946.33,2925.41,2961.13,2907.66,105492475
20110428 000000,2937.95,2887.04,2953.19,2884.84,105230875
20110429 000000,2886.63,2911.51,2913.56,2871.01,87534255
20110503 000000,2911.51,2932.19,2933.46,2890.23,96402722
20110504 000000,2916.84,2866.02,2916.97,2860.07,111481131
20110505 000000,2854.77,2872.4,2880.12,2849.91,91084427
20110506 000000,2842.76,2863.89,2881.71,2834.46,91063909
20110509 000000,2868.24,2872.46,2885.18,2861.42,81576155
20110510 000000,2876.98,2890.63,2891.03,2865.1,81297176
20110511 000000,2890.35,2883.42,2897.14,2868.35,92477122
20110512 000000,2864.98,2844.08,2876.45,2843.1,100240961
20110513 000000,2846.31,2871.03,2871.99,2832.25,93238815
20110516 000000,2864.38,2849.07,2877.09,2846.31,84648251
20110517 000000,2846.45,2852.77,2869.23,2821.2,94819847
20110518 000000,2846.73,2872.77,2877.43,2843.68,76826970
20110519 000000,2879.39,2859.57,2884.14,2856.83,76994538
20110520 000000,2858.31,2858.46,2866.76,2850.45,70743786
20110523 000000,2853.29,2774.57,2853.29,2771.12,98622045
20110524 000000,2766.06,2767.06,2771.75,2744.78,74852898
20110525 000000,2764.56,2741.74,2771.18,2737.33,74406534
20110526 000000,2755.39,2736.53,2764.89,2734.54,78741315
20110527 000000,2739.39,2709.95,2746.84,2708.55,82521052
20110530 000000,2704.49,2706.36,2728.06,2689.21,65174388
20110531 000000,2707.56,2743.47,2744.93,2702.09,67900383
20110601 000000,2737.06,2743.57,2744.56,2726.5,68555501
20110602 000000,2715.32,2705.18,2728,2676.54,86021158
20110603 000000,2701.77,2728.02,2732.43,2701.25,67983945
20110607 000000,2720.97,2744.3,2745.77,2717.31,65021293
20110608 000000,2742.04,2750.29,2754.12,2715.25,74294661
20110609 000000,2743.54,2703.34,2747.33,2702.7,83469268
20110610 000000,2696.13,2705.14,2707.74,2672.32,73400294
20110613 000000,2687.65,2700.38,2703.42,2669.4,63069459
20110614 000000,2696.22,2730.04,2735.55,2691.67,83097514
20110615 000000,2717.68,2705.43,2730.48,2705.07,74856945
20110616 000000,2685.63,2664.28,2691.94,2663.12,70927870
20110617 000000,2661.41,2642.82,2675.03,2641.39,64442633
20110620 000000,2635.83,2621.25,2637.88,2610.99,60059864
20110621 000000,2628.02,2646.48,2648.02,2618.81,64821871
20110622 000000,2648.53,2649.32,2657.73,2633.47,58313802
20110623 000000,2640.66,2688.25,2693.42,2630.34,73772688
20110624 000000,2678.05,2746.21,2759.71,2674.3,125773628
20110627 000000,2746.79,2758.23,2769.04,2743.5,101601018
20110628 000000,2759.71,2759.2,2763.28,2736.4,88277450
20110629 000000,2757.4,2728.48,2759.23,2727.25,88224197
20110630 000000,2729.99,2762.08,2774.36,2729.99,90967124
20110701 000000,2767.83,2759.36,2778.67,2752.97,92072878
20110704 000000,2770.94,2812.82,2813.27,2770.94,121962260
20110705 000000,2812.72,2816.35,2818.14,2799.11,110124224
20110706 000000,2811.81,2810.48,2811.81,2780.73,103104393
20110707 000000,2813.19,2794.27,2825.12,2793.89,116512143
20110708 000000,2797.03,2797.77,2807.38,2784.13,86211609
20110711 000000,2789.45,2802.69,2807.32,2780.67,86063595
20110712 000000,2783.72,2754.58,2783.72,2752.19,96674475
20110713 000000,2756.03,2795.48,2797.27,2756.03,91929128
20110714 000000,2798.21,2810.44,2811.7,2788.98,104502080
20110715 000000,2803.58,2820.17,2821.34,2794.16,107470064
20110718 000000,2821.36,2816.69,2826.96,2807.11,108108623
20110719 000000,2804.92,2796.98,2809.31,2790.69,92740884
20110720 000000,2810.44,2794.21,2817.28,2779.38,84030616
20110721 000000,2795.9,2765.89,2799.85,2763.42,81760582
20110722 000000,2769.86,2770.79,2782.17,2763.8,70211837
20110725 000000,2759.63,2688.75,2759.63,2680.75,111242249
20110726 000000,2685.75,2703.03,2704.94,2677.12,72881454
20110727 000000,2690.14,2723.49,2726.8,2680.43,80407781
20110728 000000,2701.77,2708.78,2712.09,2684.66,78474915
20110729 000000,2706.5,2701.73,2721.53,2681.27,75471655
20110801 000000,2697.57,2703.78,2712.89,2688.53,59000711
20110802 000000,2689.97,2679.26,2689.97,2651.28,69993181
20110803 000000,2659.12,2678.49,2688.06,2654.36,63981610
20110804 000000,2683.19,2684.04,2698.81,2675.53,58872111
20110805 000000,2620.28,2626.42,2644.58,2605.14,78571833
20110808 000000,2599.29,2526.82,2614.19,2497.92,110302496
20110809 000000,2468.03,2526.07,2537.41,2437.68,103723892
20110810 000000,2562.39,2549.18,2579.16,2544.95,100369343
20110811 000000,2508.86,2581.51,2582.16,2505.01,95597265
20110812 000000,2593.4,2593.17,2605.45,2585.85,97171206
20110815 000000,2598.14,2626.77,2627.1,2584.41,88676842
20110816 000000,2627.85,2608.17,2636.36,2601.5,85226861
20110817 000000,2603.96,2601.26,2617.17,2596.04,70109146
20110818 000000,2601.99,2559.47,2603.49,2556.86,70989277
20110819 000000,2519.65,2534.36,2538.27,2513.75,70606801
20110822 000000,2534.57,2515.86,2553.42,2507.78,61214429
20110823 000000,2524.88,2554.02,2554.18,2514.95,60944193
20110824 000000,2562.41,2541.09,2569.28,2536.26,65462469
20110825 000000,2546.4,2615.26,2616.3,2545.05,104537978
20110826 000000,2602.21,2612.19,2616.64,2593.24,77850450
20110829 000000,2595.47,2576.41,2595.47,2570.84,73696095
20110830 000000,2592.6,2566.59,2615.14,2563.69,75910686
20110831 000000,2566.53,2567.34,2574.42,2545.1,59169720
20110901 000000,2569.8,2556.04,2584.8,2547.85,57290927
20110902 000000,2551.56,2528.28,2557.31,2517.62,54436581
20110905 000000,2510.1,2478.74,2510.1,2478.2,55031066
20110906 000000,2465.56,2470.52,2482.24,2459.54,49223173
20110907 000000,2480.94,2516.09,2516.75,2475.22,59665860
20110908 000000,2523.96,2498.94,2524.38,2498.11,55271952
20110909 000000,2506.97,2497.75,2528.42,2487.15,51253380
20110913 000000,2467.73,2471.3,2477.08,2453.8,49930919
20110914 000000,2478.59,2484.83,2485.93,2439.37,54065977
20110915 000000,2482.86,2479.05,2496.57,2477.65,56003688
20110916 000000,2490.18,2482.34,2499.48,2475.76,47986854
20110919 000000,2469.6,2437.79,2469.6,2437.17,48746822
20110920 000000,2433.72,2447.75,2460.03,2426.7,46265892
20110921 000000,2450.12,2512.96,2517.67,2438.85,86689276
20110922 000000,2491.21,2443.06,2499.98,2442.46,74695409
20110923 000000,2411.83,2433.16,2440.75,2400.14,67302693
20110926 000000,2416.23,2393.18,2441.73,2384.64,57425042
20110927 000000,2410.99,2415.05,2423.91,2395.16,55231432
20110928 000000,2427.29,2392.06,2430.27,2383.4,55758447
20110929 000000,2378.42,2365.34,2387.54,2358.57,59191239
20110930 000000,2368.4,2359.22,2377.54,2348.22,48818372
20111010 000000,2363.08,2344.79,2368.15,2338.69,41745306
20111011 000000,2401.74,2348.52,2412.38,2323.41,63975806
20111012 000000,2335.49,2420,2421.69,2318.63,91508568
20111013 000000,2412.83,2438.79,2439.64,2406.28,87860106
20111014 000000,2429.89,2431.38,2437.59,2409.29,60673160
20111017 000000,2434.49,2440.4,2452.99,2424.73,58267682
20111018 000000,2423.28,2383.49,2425.65,2378.67,79525744
20111019 000000,2387.83,2377.51,2401.69,2374.42,58534637
20111020 000000,2365.91,2331.37,2368.64,2315.9,65425215
20111021 000000,2330.51,2317.27,2340.31,2313.78,48436725
20111024 000000,2322.02,2370.33,2371.09,2307.15,70874071
20111025 000000,2366.4,2409.67,2414.05,2357.39,90888876
20111026 000000,2398.19,2427.48,2448.98,2394.73,107447168
20111027 000000,2432.47,2435.61,2449.7,2426.31,82408961
20111028 000000,2462.08,2473.41,2483.76,2456.18,110032721
20111031 000000,2470.25,2468.25,2478.31,2455.21,84172562
20111101 000000,2450.33,2470.02,2491.35,2445.53,88892417
20111102 000000,2437.87,2504.11,2505.12,2433.72,105468200
20111103 000000,2510.84,2508.09,2535.24,2507.3,136576325
20111104 000000,2525.24,2528.29,2536.78,2512.9,101873675
20111107 000000,2518.9,2509.8,2536.18,2507.61,78867174
20111108 000000,2514.26,2503.84,2524.82,2500.02,78672656
20111109 000000,2512.59,2524.92,2527.7,2489.02,78208572
20111110 000000,2498.59,2479.54,2507.45,2478.14,87111088
20111111 000000,2483.96,2481.08,2496.53,2472.76,66137668
