date,open,high,close,low,volume,amount,intraday_return,daily_return,open_return
2011-08-30,2875.1440000000002,2901.7329999999997,2841.74,2838.33,4313787200,48565788672,-0.011618200688383068,-0.003880035431744787,0.007829125609180297
2011-08-31,2843.993,2855.305,2846.776,2823.77,3210790000,37624545280,0.0009785537446821782,0.0017721536804915505,0.0007928241148029575
2011-09-01,2852.386,2869.2490000000003,2834.535,2825.9559999999997,3011870200,35143729152,-0.006258269392711966,-0.004299951945639553,0.0019706503075760536
2011-09-02,2828.8390000000004,2836.6240000000003,2803.8540000000003,2790.7690000000002,2931711600,31960598528,-0.008832245313360047,-0.010823997586905642,-0.0020095006764776087
2011-09-05,2780.8340000000003,2780.8340000000003,2743.817,2743.383,3200566000,36040310784,-0.013311474183644288,-0.021412313194624347,-0.008210127916788813
2011-09-06,2727.7490000000003,2745.36,2723.303,2711.071,2971398200,33746804736,-0.0016299153624473393,-0.0074764461332516435,-0.005856075678516372
2011-09-07,2738.789,2779.205,2779.09,2730.055,3326538000,37096660992,0.014714897715742224,0.020485050690283182,0.005686477046439684
2011-09-08,2788.8320000000003,2789.112,2756.105,2755.7990000000004,2683873600,31209441280,-0.011735020252206053,-0.008270692924662435,0.003505464018797588
2011-09-09,2770.153,2796.3520000000003,2751.095,2739.62,2707350400,30348130304,-0.00687976440290482,-0.001817782704214904,0.005097048189383124
2011-09-13,2712.4429999999998,2726.185,2720.283,2698.66,2671376400,30034339840,0.0028903833186541233,-0.011199904038210204,-0.01404967840078225
2011-09-14,2729.256,2736.905,2733.1079999999997,2677.127,3042478000,32858417152,0.0014113736490823368,0.004714583004782892,0.003298553863697254
2011-09-15,2734.552,2754.1929999999998,2729.051,2728.905,3117192400,32507109376,-0.002011664067825444,-0.001484390664401037,0.000528336238451029
2011-09-16,2744.218,2755.889,2733.987,2728.995,2755593200,29743912960,-0.003728202351270842,0.0018086873422300093,0.005557609586629168
2011-09-19,2718.3179999999998,2718.3179999999998,2679.27,2678.795,2909094000,29731416064,-0.014364765270288384,-0.0200136284481236,-0.005731190382397694
2011-09-20,2675.0429999999997,2702.28,2689.845,2664.1,2559868000,27274346496,0.005533368996311512,0.003946970630059612,-0.0015776685440438316
2011-09-21,2691.7009999999996,2778.353,2771.011,2677.349,5619417200,59146485760,0.029464639646082685,0.030174972907360896,0.0006900025837919164
2011-09-22,2745.1459999999997,2754.917,2685.688,2684.94,4710266000,47793332224,-0.021659321580709965,-0.030791288811195576,-0.009334138334348091
2011-09-23,2644.2940000000003,2681.2270000000003,2669.478,2631.425,4259222400,45934333952,0.009523903166591815,-0.00603569737065513,-0.015412810423250867
2011-09-26,2645.245,2679.56,2610.919,2603.1079999999997,3917512400,40495022080,-0.012976491780534515,-0.021936498446512836,-0.0090778047243694
2011-09-27,2634.925,2652.56,2637.8790000000004,2613.423,3502197600,37301309440,0.001121094528307325,0.010325866103084964,0.009194463711819598
2011-09-28,2654.83,2660.099,2610.59,2602.63,3416955600,36195917824,-0.016663967184339407,-0.01034505373445871,0.006425996036967414
2011-09-29,2593.5589999999997,2615.144,2588.185,2577.286,3709359200,37708582912,-0.0020720561976804064,-0.008582351116031318,-0.006523812624732494
2011-10-10,2588.349,2595.324,2557.0820000000003,2552.284,2832512200,28149901312,-0.012079901126161821,-0.0120173016998397,6.336486765830675e-05
2011-10-11,2625.163,2635.6940000000004,2551.994,2526.649,4502984800,47409893376,-0.027872174032621926,-0.001989768024646919,0.026624488381678673
2011-10-12,2537.3979999999997,2647.015,2644.758,2523.344,6594568000,62822830080,0.04231106038548156,0.03634961524204197,-0.005719449183658134
2011-10-13,2636.863,2672.91,2662.6009999999997,2629.405,6042620000,56631042048,0.009760840817289267,0.00674655299275013,-0.002985150248151242
2011-10-14,2655.3579999999997,2665.4429999999998,2653.782,2629.8790000000004,3833694800,37326708736,-0.0005935169570353855,-0.0033121748245416817,-0.0027202723953006626
2011-10-17,2658.947,2687.1020000000003,2666.9509999999996,2653.384,3615831600,38101618688,0.0030102141938141117,0.004962351843519707,0.0019462789332356477
2011-10-18,2646.841,2651.732,2592.209,2589.205,3937344800,39453302784,-0.02064045403558433,-0.02802526180645979,-0.007540445999945134
2011-10-19,2599.917,2617.411,2583.081,2580.663,3111616600,32114966528,-0.0064755913361848804,-0.003521321004594808,0.002973525668647892
2011-10-20,2566.603,2570.101,2520.532,2500.486,3984246400,39409598464,-0.017950185517588778,-0.024214881376155056,-0.006379203749321088
2011-10-21,2522.257,2538.117,2507.877,2504.6929999999998,2984350400,29090707456,-0.005701242974050665,-0.0050207654574511255,0.0006843793294431131
2011-10-24,2517.0589999999997,2581.125,2576.669,2501.956,4634580000,44056731648,0.023682400770105163,0.027430372382696567,0.0036612640891079545
2011-10-25,2572.708,2633.968,2625.425,2560.047,5796737600,57533460480,0.020490860214217897,0.01892210446898702,-0.0015372560464692148
2011-10-26,2613.272,2679.658,2651.652,2611.012,7309824000,69534359552,0.014686569174582711,0.009989620728072544,-0.004628964834265023
2011-10-27,2658.428,2672.84,2657.478,2647.296,4882039200,47403220992,-0.0003573540453229571,0.00219712088916646,0.002555388112768885
2011-10-28,2694.542,2729.139,2709.0170000000003,2689.3759999999997,7164310400,72908423168,0.005371970449894774,0.019393951709101718,0.013947058075363125
2011-10-31,2704.535,2709.317,2695.3070000000002,2680.992,5040711200,52522500096,-0.0034120468028698506,-0.005060876325250094,-0.0016544746673795054
2011-11-01,2672.508,2726.0879999999997,2697.534,2669.05,5520665200,56067604480,0.009364237637455265,0.0008262509613932148,-0.008458776681098084
2011-11-02,2658.547,2742.938,2742.39,2653.722,6436158400,65327476736,0.031537151684736,0.016628520715586816,-0.014452829880920899
2011-11-03,2752.627,2781.039,2744.301,2743.196,8482076000,90502553600,-0.0030247469054107304,0.0006968374301248393,0.003732875338664479
2011-11-04,2770.572,2781.99,2763.7459999999996,2748.978,6195821600,63500869632,-0.0024637511676290948,0.007085593016217868,0.009572929500080415
2011-11-07,2750.991,2769.296,2736.248,2733.1679999999997,4537505600,47761936384,-0.005359159662826937,-0.009949539501820932,-0.00461511296624207
2011-11-08,2745.059,2756.091,2727.71,2723.6929999999998,4788425200,47864913920,-0.0063200827377481355,-0.0031203311980493036,0.00322010285617391
2011-11-09,2739.1540000000005,2755.8109999999997,2751.6540000000005,2710.054,4687796000,48484229120,0.004563452803310802,0.008778059251166882,0.0041954606611408155
2011-11-10,2720.836,2729.572,2699.5879999999997,2698.3059999999996,5117370400,51793948672,-0.00780936447474234,-0.018921710360387135,-0.011199809278347008
2011-11-11,2705.243,2713.914,2695.002,2685.1009999999997,3663669600,38724218880,-0.0037856118655514442,-0.0016987777394179356,0.0020947640899278705
2011-11-14,2717.5440000000003,2751.88,2750.195,2714.862,4639094400,51333488640,0.012014892859140399,0.02047976216715246,0.00836437227133797
2011-11-15,2746.7729999999997,2754.0009999999997,2744.68,2732.913,4175986400,46980739072,-0.0007619850639276881,-0.002005312350578896,-0.001244275405925936
2011-11-16,2745.8579999999997,2746.29,2670.116,2659.1479999999997,5594924000,57844199424,-0.027584092112556347,-0.02716673710596494,0.0004291939315329596
2011-11-17,2671.953,2687.8309999999997,2662.0170000000003,2660.651,3524765200,37762637824,-0.0037186282842548856,-0.003033201553790062,0.0006879850912844195
2011-11-18,2643.667,2646.2090000000003,2606.495,2601.179,4241472000,44949475328,-0.014060772404391336,-0.020857116990612903,-0.006893269276642622
2011-11-21,2608.556,2613.262,2609.687,2587.742,2797189600,31175407616,0.0004335732106191541,0.0012246330800557866,0.0007907170357127672
2011-11-22,2592.229,2611.15,2609.475,2580.781,2906907800,31886735360,0.006652961601772102,-8.123579571036262e-05,-0.006689691139205615
2011-11-23,2613.291,2617.0879999999997,2584.011,2578.157,2853141200,30958563328,-0.011204263130282926,-0.009758284712442136,0.0014623631190182923
2011-11-24,2565.686,2604.236,2588.915,2557.695,3031960000,31894726656,0.009053718966389422,0.0018978247383621804,-0.007091688077179168
2011-11-25,2585.137,2598.3920000000003,2569.973,2563.65,2391376600,27509358592,-0.005865839992232603,-0.007316578566696862,-0.001459298586473404
2011-11-28,2578.344,2589.354,2573.321,2562.493,2566693600,29179539456,-0.0019481496650563842,0.0013027374217549977,0.003257232663533856
2011-11-29,2595.0860000000002,2609.187,2608.569,2580.2929999999997,3002587800,34962427904,0.005195588893778364,0.013697474974944846,0.008457942091173362
2011-11-30,2600.099,2601.9,2521.52,2507.1839999999997,4235264400,42454204416,-0.03022154156437896,-0.03337040346642162,-0.0032469909747450806
2011-12-01,2596.153,2630.664,2583.613,2577.722,6352025200,66146807808,-0.004830223796517372,0.024625226054126023,0.029598416827944975
2011-12-02,2570.56,2575.692,2557.311,2543.532,3218370400,33168418816,-0.005154129839412345,-0.010180317253396574,-0.005052227249204848
2011-12-05,2561.2,2561.2,2521.385,2517.179,3206338800,32749926400,-0.015545447446509294,-0.014048350005142093,0.001520737993931778
2011-12-06,2515.044,2525.666,2516.341,2499.574,2629758000,26310940672,0.0005156967432776626,-0.002000487827126886,-0.0025148876510332017
2011-12-07,2517.341,2534.529,2528.228,2509.777,2326184000,23433730048,0.004324801447241423,0.004723922552627077,0.0003974024188295625
2011-12-08,2525.041,2549.101,2525.001,2494.694,2777774400,27843684352,-1.5841326932894798e-05,-0.0012763880472804912,-0.0012605666893966438
2011-12-09,2506.624,2525.1620000000003,2503.4610000000002,2496.972,2402906000,25477242880,-0.0012618565847927557,-0.008530689690815949,-0.00727801691959742
2011-12-12,2497.922,2502.0460000000003,2477.692,2476.116,2190124800,21200443392,-0.008098731665760587,-0.010293349886417336,-0.002212536963827363
2011-12-13,2467.016,2472.656,2421.928,2418.673,3571753600,33269153792,-0.018276330595342793,-0.022506429370559425,-0.0043088487188883565
2011-12-14,2415.944,2433.55,2397.48,2392.299,2532010800,23753607168,-0.0076425612514197105,-0.01009443715915579,-0.002470758833458271
2011-12-15,2382.4410000000003,2384.473,2340.788,2340.447,3675083200,33900402688,-0.017483329072997083,-0.023646495486927942,-0.006272836478302117
2011-12-16,2339.976,2390.3779999999997,2390.129,2332.14,3630234000,33652058112,0.021433125809837278,0.021078799105258526,-0.0003468917304770437
2011-12-19,2370.4179999999997,2387.89,2384.408,2321.657,3790975200,33711370240,0.00590191265844262,-0.00239359465535124,-0.00824683521266017
2011-12-20,2376.709,2412.572,2377.073,2373.86,3240232800,29967659008,0.00015315295225458092,-0.003076235275171043,-0.0032288937128209893
2011-12-21,2397.275,2404.775,2339.1079999999997,2337.6929999999998,3120952400,30917838848,-0.024263799522374518,-0.015971322714952444,0.008498687251085778
2011-12-22,2325.27,2358.468,2341.335,2294.607,3668385600,31845455872,0.006908875098375696,0.000952072328426185,-0.005915930346097632
2011-12-23,2337.382,2382.709,2359.159,2331.958,3316190400,29910296576,0.009316833962099496,0.007612750845137526,-0.0016883530122771728
2011-12-26,2345.555,2369.8179999999998,2335.702,2334.794,2822408800,25033052160,-0.00420071155867145,-0.009942950008880232,-0.005766461692493075
2011-12-27,2332.826,2346.384,2305.035,2302.411,2927731400,26777020416,-0.011913018802088183,-0.013129671507752431,-0.001231321461385144
2011-12-28,2295.866,2309.645,2307.928,2267.114,3288202000,28839274496,0.0052537909442449595,0.001255078556290915,-0.00397781378590775
2011-12-29,2297.288,2323.488,2311.361,2293.8720000000003,3088770000,26868224000,0.006125918909601176,0.0014874814118984617,-0.0046101958120010125
2012-01-04,2361.499,2365.988,2298.7529999999997,2298.298,3434456800,32572551168,-0.02657041142088144,-0.005454794815695244,0.021691981477579628
2012-01-05,2290.78,2316.657,2276.385,2272.153,4301648000,37635272704,-0.006283885838011498,-0.00973049301077562,-0.003468402216331856
2012-01-06,2274.3520000000003,2291.885,2290.601,2254.567,3519899200,31079362560,0.0071444525737439915,0.006244989314197683,-0.0008930826727464385
2012-01-09,2291.1820000000002,2368.889,2368.57,2271.717,5472734000,51478126592,0.0337764525035549,0.03403866496172841,0.00025364522236746205
2012-01-10,2365.768,2449.955,2447.349,2361.281,8115499200,75249156096,0.03448393925355323,0.03326015275039369,-0.0011829922695973244
2012-01-11,2444.757,2453.146,2435.6079999999997,2423.322,5870567200,57587220480,-0.0037422942239250536,-0.004797435919437906,-0.0010591051787056517
2012-01-12,2426.82,2464.3779999999997,2435.219,2423.321,4712127600,47877406720,0.0034609076898986686,-0.00015971371419360955,-0.003608133985435898
2012-01-13,2438.405,2445.7870000000003,2394.334,2374.545,4551399600,47228338176,-0.01807369981606844,-0.01678904443501805,0.0013083012246537782
2012-01-16,2376.953,2394.498,2345.649,2345.633,3052714400,34410385408,-0.01316980184294771,-0.020333420483524833,-0.00725922114458545
2012-01-17,2347.5679999999998,2462.429,2460.601,2329.248,6420564800,64324132864,0.048148978006175056,0.04900647965658981,0.0008181104675080837
2012-01-18,2464.92,2485.498,2422.189,2414.527,6389236000,67058839552,-0.0173356538954612,-0.015610820283337387,0.001755262230650138
2012-01-19,2423.857,2480.206,2468.35,2414.985,5561572800,56377655296,0.01835628091921262,0.0190575549637126,0.0006886332982273969
2012-01-20,2476.73,2510.34,2504.0860000000002,2462.594,5452978400,57474473984,0.011045208803543472,0.014477687524054665,0.0033949804525290617
2012-01-30,2508.877,2508.877,2460.72,2460.396,4351714800,44770885632,-0.019194643659294637,-0.01731809530503363,0.0019132729466958052
2012-01-31,2462.3379999999997,2472.839,2464.26,2447.768,3070150000,32694132736,0.0007805589646914763,0.00143860333560926,0.0006575311291004008
2012-02-01,2458.2329999999997,2481.6639999999998,2428.994,2423.45,3501537600,37752320000,-0.011894315957844346,-0.014310989911778819,-0.0024457646514574344
2012-02-02,2437.47,2486.238,2486.238,2429.709,4206698400,44126384128,0.0200076308631491,0.023566958172807212,0.0034895104722365133
2012-02-03,2478.3360000000002,2514.645,2506.09,2470.28,4994924000,51507544064,0.011198642960437932,0.007984754476442046,-0.0031782958831775517
2012-02-06,2511.172,2520.758,2504.322,2488.709,4507990400,47541522432,-0.002727809962838033,-0.0007054814471946455,0.002027860132716654
2012-02-07,2489.032,2489.032,2457.9539999999997,2441.698,3967916400,40034275328,-0.012485978484808724,-0.018515190937906705,-0.006105444906845031
2012-02-08,2456.422,2534.1620000000003,2528.236,2450.999,5618645600,61721305088,0.029235204700169534,0.028593700288939566,-0.0006232826163547805
2012-02-09,2525.589,2546.025,2529.231,2513.131,5929975200,63456202752,0.001442039856841426,0.0003935550320461957,-0.0010469750450511483
2012-02-10,2521.676,2560.027,2533.624,2521.155,6157587600,60029480960,0.004738118616348756,0.0017368915690182407,-0.0029870739367026146
2012-02-13,2504.41,2553.446,2531.981,2496.305,5191397200,54282620928,0.011008980158999673,-0.0006484782272348124,-0.011530519129910335
2012-02-14,2528.967,2533.264,2522.107,2506.5370000000003,4043010000,43723681792,-0.0027125699939936454,-0.0038997133074854234,-0.0011903722816245948
2012-02-15,2515.8289999999997,2562.071,2549.607,2511.2889999999998,5809036800,60422393856,0.013426190730769163,0.010903581806798839,-0.0024891886030213024
2012-02-16,2544.641,2559.345,2536.074,2519.0429999999997,5439543200,55165632512,-0.0033666831588424484,-0.005307876861022072,-0.0019477511632184467
2012-02-17,2551.815,2558.345,2537.0860000000002,2522.856,3899471600,40458002432,-0.005771970146738621,0.0003990419837907612,0.006206837813092199
2012-02-20,2571.907,2574.746,2540.706,2539.904,5615332800,56748912640,-0.01213146509574414,0.0014268337770181581,0.013724800814793
2012-02-21,2544.835,2562.909,2562.453,2520.786,4789480800,47758225408,0.006923042161869016,0.008559431905934745,0.0016251388393619354
2012-02-22,2564.315,2598.863,2597.476,2560.343,7637665600,76421808128,0.012931718607113424,0.013667762881894863,0.0007266474741195565
2012-02-23,2595.779,2614.5370000000003,2606.256,2590.518,7037712800,72612085760,0.004036167948041749,0.0033802044754214266,-0.0006533265369921094
2012-02-24,2607.339,2648.0170000000003,2648.0170000000003,2602.776,8599971200,88058617856,0.015601346813743951,0.01602336838744944,0.00041553861170970304
2012-02-27,2658.1209999999996,2693.843,2656.573,2656.573,10151403200,106670211072,-0.0005823662654934725,0.0032310970813252274,0.0038156854733180936
2012-02-28,2652.342,2671.833,2662.4629999999997,2641.4590000000003,7759253600,77213057024,0.0038158729153328036,0.002217142160219152,-0.0015926533921709538
2012-02-29,2655.8579999999997,2666.647,2634.143,2631.784,5912020800,64875220992,-0.008176265447926694,-0.010636767534421967,-0.0024807856484766245
2012-03-01,2622.737,2647.785,2633.345,2621.8579999999997,4214844000,46524080128,0.004044629713158322,-0.0003029448287356568,-0.0043300610483181625
2012-03-02,2637.961,2679.934,2679.934,2637.961,6412203200,66981593088,0.015911152590959612,0.017691946934412468,0.0017529036263763335
2012-03-05,2687.74,2694.612,2662.698,2660.955,7139545600,74973257728,-0.009317121447759053,-0.006431501671309939,0.0029127582992713942
2012-03-06,2654.7990000000004,2657.9629999999997,2621.052,2615.6,6244714800,68852555776,-0.012711696817725293,-0.015640527014328973,-0.0029665399530849662
2012-03-07,2596.479,2628.585,2603.005,2594.1279999999997,5694873200,63243292672,0.002513403728664971,-0.006885403265559029,-0.009375243222950295
2012-03-08,2612.403,2645.953,2635.7909999999997,2612.403,5754941200,64458850304,0.008952676903218961,0.012595442575023715,0.0036104425462108922
2012-03-09,2644.1,2664.414,2664.302,2631.406,5525892000,65963442176,0.0076404069437616675,0.010816866739434357,0.003152374372626736
2012-03-12,2663.243,2666.4320000000002,2654.402,2636.423,6232721600,74367705088,-0.00331963699895199,-0.0037157949811996126,-0.0003974774631405135
2012-03-13,2653.6809999999996,2681.3340000000003,2681.073,2649.1690000000003,5840446800,66429763584,0.010322265562439602,0.01004783751669861,-0.0002716242679143771
2012-03-14,2694.475,2705.7540000000004,2605.106,2595.342,10842654400,117080408064,-0.033167500162369176,-0.028334551129342488,0.0049987449054912135
2012-03-15,2602.661,2618.252,2585.5460000000003,2575.437,7256596000,77042769920,-0.006575962063441908,-0.007508331714717153,-0.0009385414643397096
2012-03-16,2591.8,2624.316,2623.52,2577.245,5809126000,67451822080,0.012238598657303727,0.014687033222383086,0.0024188314576495274
2012-03-19,2617.6620000000003,2631.045,2630.013,2598.63,5764662400,68803936256,0.004718332618955257,0.0024749191925351965,-0.002232877965481384
2012-03-20,2622.66,2622.66,2584.445,2584.024,5811406400,64263815168,-0.01457108431897375,-0.017326150098877745,-0.00279580367093245
2012-03-21,2597.375,2613.269,2587.7929999999997,2569.075,5800254400,66674921472,-0.003689109196785345,0.0012954425418221325,0.005003008382844222
2012-03-22,2586.938,2599.244,2583.7470000000003,2570.446,4492677600,50115506176,-0.0012335046297977778,-0.0015634944526086002,-0.00033039736949576863
2012-03-23,2575.327,2578.825,2552.94,2544.525,4332925600,47812444160,-0.008692876671583907,-0.01192338104311306,-0.0032588330049343342
2012-03-26,2551.425,2562.929,2555.442,2540.696,3181621200,36356132864,0.0015744142978922858,0.000980046534583638,-0.0005934334531950898
2012-03-27,2565.551,2571.899,2547.143,2544.373,3594460400,47394455552,-0.007175066876472112,-0.0032475790880794704,0.0039558714304609235
2012-03-28,2538.458,2540.417,2474.9,2471.034,5000579200,54993641472,-0.025038034901503192,-0.028362365206821893,-0.003409702556943189
2012-03-29,2463.688,2476.478,2443.1220000000003,2429.732,4613130400,48651595776,-0.008347647916456874,-0.012840114752111113,-0.00453028405188088
2012-04-05,2449.208,2517.386,2512.8320000000003,2441.269,5433168800,58049691648,0.025977377176622095,0.02853316371429672,0.002491074944272036
2012-04-06,2509.445,2525.534,2519.83,2502.703,4236857600,47207796736,0.004138365256062501,0.0027849056363495814,-0.001347881593357682
2012-04-09,2510.533,2518.3779999999997,2495.146,2491.592,3537098400,38180753408,-0.006128977392450016,-0.009795898929689599,-0.0036895346114618945
2012-04-10,2490.283,2519.812,2519.788,2459.348,4133590400,44064833536,0.011848051004644897,0.009875975193435504,-0.0019489841476211345
2012-04-11,2494.5170000000003,2541.126,2520.036,2489.325,4251031200,43627982848,0.010230036516086992,9.84209782727941e-05,-0.010029018314239028
2012-04-12,2522.828,2570.842,2570.436,2516.5679999999998,5648840800,59536949248,0.018870886164257007,0.019999714289795897,0.001107920680498182
2012-04-13,2575.052,2593.788,2580.4539999999997,2570.035,5309264400,61892976640,0.002097821713891443,0.0038973932826958436,0.0017958042915676505
2012-04-16,2564.231,2586.198,2574.044,2559.781,4083970000,42650755072,0.0038268783116652307,-0.002484059006670863,-0.00628687820050251
2012-04-17,2572.364,2578.76,2541.883,2541.535,3781546800,38328418304,-0.011849411669577176,-0.01249434741597271,-0.0006526694959370688
2012-04-18,2550.905,2602.106,2599.908,2545.996,5868840800,59361005568,0.019210045062438508,0.022827565234119784,0.0035493372432957733
2012-04-19,2598.3289999999997,2606.86,2596.056,2585.301,4644810800,55512932352,-0.0008747929919574017,-0.0014815908870621044,-0.0006073291824172926
2012-04-20,2591.51,2627.375,2626.8390000000004,2589.351,6144638000,63829909504,0.013632592581159314,0.011857602455417124,-0.0017511178495378458
2012-04-23,2624.7509999999997,2632.092,2606.038,2599.112,5866493600,62073950208,-0.007129438182898012,-0.007918642901220966,-0.0007948717070214989
2012-04-24,2594.801,2640.295,2604.866,2559.464,7113956000,73150513152,0.0038789101746145678,-0.0004497248313340118,-0.004311909496331243
2012-04-25,2598.228,2631.438,2625.99,2593.327,6246805200,63529459712,0.01068497452879413,0.008109438259012093,-0.002548307667265771
2012-04-26,2632.718,2643.768,2631.487,2617.089,5896566800,64377487360,-0.00046757761370559524,0.002093305762779104,0.0025620813483676883
2012-04-27,2630.5490000000004,2637.9179999999997,2626.157,2623.598,4823358400,53345517568,-0.001669613453313464,-0.0020254707699486744,-0.00035645245444862434
2012-05-02,2660.673,2697.949,2683.487,2643.527,8014865600,92366094336,0.008574522310708722,0.021830378001010575,0.013143159376990645
2012-05-03,2679.5170000000003,2693.88,2691.518,2675.8109999999997,5936108800,72337334272,0.0044787922599482475,0.0029927478687245173,-0.0014794183836179568
2012-05-04,2689.6240000000003,2716.033,2715.8790000000004,2677.14,6321808800,73699549184,0.009761587493270475,0.009051026223863385,-0.0007036921172363618
2012-05-07,2699.447,2717.778,2717.778,2694.321,6854731200,82715672576,0.006790650084998771,0.0006992211361402449,-0.006050343185392369
2012-05-08,2717.408,2717.825,2709.116,2683.562,6311084000,73744498688,-0.003051437251969493,-0.0031871624540340702,-0.00013614062664422586
2012-05-09,2685.187,2685.187,2657.514,2655.322,5840028400,69482577920,-0.010305799931252376,-0.019047541707331788,-0.008832770542125213
2012-05-10,2657.87,2667.675,2657.2140000000004,2649.38,4696257600,54056951808,-0.0002468141782703798,-0.0001128874579775411,0.00013395978346671632
2012-05-11,2652.313,2666.566,2636.917,2636.5229999999997,4100614400,49392898048,-0.005804744764286939,-0.0076384514006024645,-0.0018444129829213206
2012-05-14,2653.8059999999996,2656.284,2615.534,2613.349,5208248400,60331294720,-0.014421551537678145,-0.008109091033202717,0.00640482806246828
2012-05-15,2597.644,2618.175,2617.374,2591.598,4576727200,51374759936,0.007595344088720402,0.0007034892301150322,-0.00683990343845667
2012-05-16,2610.161,2612.625,2574.647,2574.0820000000003,4328027200,47863537664,-0.01360605725087461,-0.016324377028273326,-0.002755815561704112
2012-05-17,2577.9610000000002,2619.589,2613.942,2571.201,4372838800,49203908608,0.013957154510871097,0.015262286441597654,0.0012871667455772793
2012-05-18,2595.547,2603.1910000000003,2573.976,2567.302,4342212400,46907510784,-0.00831077225725441,-0.015289551183614592,-0.00703726402498601
2012-05-21,2572.369,2604.219,2587.231,2563.973,3860208800,44300406784,0.005777553686893319,0.005149620664683784,-0.0006243259455410504
2012-05-22,2598.167,2627.6020000000003,2627.525,2597.603,4277352800,49392414720,0.011299504612290194,0.015574179499240642,0.004226912865530636
2012-05-23,2621.7859999999996,2635.78,2616.869,2598.29,4371953200,52563402752,-0.001875439109065142,-0.004055527540175621,-0.0021841847365868974
2012-05-24,2613.095,2630.414,2595.26,2588.209,4284406400,50064441344,-0.006825239801844013,-0.008257578044602127,-0.0014421814771776278
2012-05-25,2595.261,2602.17,2573.103,2565.647,3927300400,41420083200,-0.008537869601554489,-0.008537487573499437,3.8531784859666445e-07
2012-05-28,2562.596,2614.849,2614.689,2545.3360000000002,5633927600,58412343296,0.020328214045444482,0.016161809301842866,-0.00408339658381342
2012-05-29,2615.145,2658.255,2650.8540000000003,2612.564,7213564000,78681505792,0.013654692187240206,0.013831472882625971,0.000174399326267916
2012-05-30,2646.37,2655.163,2642.258,2636.518,5185543600,56976273408,-0.0015538265624232743,-0.003242728569736567,-0.0016915303521055395
2012-05-31,2623.158,2645.591,2632.042,2617.228,4410746800,49875042304,0.0033867574884928835,-0.003866390034584017,-0.007228665785097409
2012-06-01,2633.6009999999997,2653.857,2632.998,2623.289,4419105600,53843402752,-0.00022896406858882983,0.0003632160884971178,0.0005923157761159365
2012-06-04,2598.7329999999997,2608.3160000000003,2559.026,2558.92,5247850400,60615569408,-0.015279368830887931,-0.02809421047794195,-0.013013682501847828
2012-06-05,2565.186,2573.887,2558.842,2548.76,3777991200,43553304576,-0.002473115009983701,-7.190235659963662e-05,0.002407165851382639
2012-06-06,2564.226,2573.739,2557.401,2547.334,3385769600,41316909056,-0.0026616218695233074,-0.0005631453602841669,0.0021040767659746143
2012-06-07,2579.425,2584.0389999999998,2542.1839999999997,2536.258,3484118400,42053001216,-0.014437713831571159,-0.005950181453749373,0.008611868064492172
2012-06-08,2558.843,2559.1279999999997,2524.3289999999997,2520.409,4385642400,47638007808,-0.013488127251261655,-0.00702348846503637,0.006553026846207869
2012-06-11,2529.599,2565.429,2558.265,2523.774,4009826000,43449659392,0.0113322309188135,0.013443572529571285,0.002087683499258788
2012-06-12,2543.765,2553.915,2540.178,2529.951,3793667600,40259911680,-0.001410114534951141,-0.007070025974635149,-0.005667903833261996
2012-06-13,2546.791,2581.115,2580.636,2539.632,4501456800,51291271168,0.01328927265723799,0.015927230296459573,0.0026033608668370027
2012-06-14,2573.3289999999997,2584.709,2560.4210000000003,2558.565,4024793600,46331822080,-0.005016070622916638,-0.007833340308357976,-0.002831472551727653
2012-06-15,2565.189,2580.17,2568.054,2538.572,4278608000,48868302848,0.0011168767681446617,0.0029811503655062235,0.0018621937564172353
2012-06-18,2576.629,2593.218,2581.212,2572.987,3569362800,40852451328,0.001778680593907809,0.005123724033840371,0.0033391042400198042
2012-06-19,2577.362,2577.362,2558.621,2556.103,3270055200,37020041216,-0.007271388342033437,-0.008752090103408746,-0.0014915473816175925
2012-06-20,2563.643,2570.663,2552.611,2549.438,2985064000,33573668864,-0.004303251271725491,-0.0023489215479745606,0.001962776042250859
2012-06-21,2547.048,2547.048,2512.185,2502.419,3539673200,38607958016,-0.013687610127488698,-0.01583711736727607,-0.0021793371571305234
2012-06-25,2501.163,2501.163,2456.518,2455.008,4010673600,42503507968,-0.017849696321271338,-0.022158798018458003,-0.004387415735704152
2012-06-26,2442.562,2465.12,2454.915,2434.64,3173400800,33896511488,0.005057394653646485,-0.0006525496658278365,-0.005681212187331878
2012-06-27,2452.666,2470.762,2447.195,2444.343,3000755200,31437596672,-0.0022306339305881856,-0.0031447117313633264,-0.0009161213321030652
2012-06-28,2451.6639999999998,2459.189,2425.729,2425.24,3054311200,34418794496,-0.01057852952117417,-0.008771675326241,0.0018261724137224847
2012-07-02,2473.545,2473.966,2465.238,2452.986,4051008000,45651476480,-0.003358337931996484,0.01628747481684888,0.01971201234762839
2012-07-03,2464.85,2490.547,2468.721,2457.449,3869335200,45004652544,0.0015704809623304033,0.0014128453317692551,-0.0001573884549888976
2012-07-04,2474.527,2481.3360000000002,2464.919,2455.995,3445214400,37837660160,-0.0038827622410263353,-0.001540068723845317,0.0023518250948568265
2012-07-05,2450.3,2450.3,2430.37,2420.001,3472614400,35946205184,-0.008133697914541195,-0.01401628207661184,-0.005930823690352376
